MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2019-10-01,00:14:00,0,67,44,10,3,10,100.89,15,200044286,10
2019-10-01,00:29:00,0,50,30,9,3,8,99.64,15,200044286,10
2019-10-01,00:44:00,0,49,27,8,6,8,99.78,15,200044286,10
2019-10-01,00:59:00,0,59,39,6,8,6,94.94,15,200044286,10
2019-10-01,01:14:00,1,57,35,8,6,8,101.16,15,200044286,10
2019-10-01,01:29:00,1,68,36,16,9,7,104.82,15,200044286,10
2019-10-01,01:44:00,1,45,28,8,5,4,103.13,15,200044286,10
2019-10-01,01:59:00,1,42,26,8,2,6,103.32,15,200044286,10
2019-10-01,02:14:00,1,42,26,3,5,8,92.34,15,200044286,10
2019-10-01,02:29:00,1,45,19,7,13,6,98.65,15,200044286,10
2019-10-01,02:44:00,1,33,19,7,2,5,99.63,15,200044286,10
2019-10-01,02:59:00,1,39,21,5,4,9,92.51,15,200044286,10
2019-10-01,03:14:00,1,42,22,5,3,12,96.03,15,200044286,10
2019-10-01,03:29:00,1,40,24,10,2,4,100.50,15,200044286,10
2019-10-01,03:44:00,1,42,28,8,2,4,95.05,15,200044286,10
2019-10-01,03:59:00,1,45,33,5,4,3,99.67,15,200044286,10
2019-10-01,04:14:00,1,41,27,4,3,7,97.23,15,200044286,10
2019-10-01,04:29:00,1,48,32,6,4,6,101.75,15,200044286,10
2019-10-01,04:44:00,1,82,41,20,13,8,99.18,15,200044286,10
2019-10-01,04:59:00,1,73,43,16,3,11,99.51,15,200044286,10
2019-10-01,05:14:00,1,111,74,17,11,9,99.02,15,200044286,10
2019-10-01,05:29:00,1,107,71,17,9,10,101.05,15,200044286,10
2019-10-01,05:44:00,1,186,126,27,21,12,100.75,15,200044286,10
2019-10-01,05:59:00,1,219,150,26,18,25,100.59,15,200044286,10
2019-10-01,06:14:00,1,259,185,36,17,21,102.33,15,200044286,10
