MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2023-04-01,00:14:00,4,125,107,2,4,12,95.26,15,200044286,18
2023-04-01,00:29:00,4,93,87,0,3,3,100.75,15,200044286,18
2023-04-01,00:44:00,4,111,94,2,6,9,94.83,15,200044286,18
2023-04-01,00:59:00,4,88,74,3,5,6,96.98,15,200044286,18
2023-04-01,01:14:00,5,82,70,1,5,6,95.76,15,200044286,18
2023-04-01,01:29:00,5,59,52,1,5,1,97.71,15,200044286,18
2023-04-01,01:44:00,5,82,71,2,3,6,95.87,15,200044286,18
2023-04-01,01:59:00,5,77,68,3,1,5,97.64,15,200044286,18
2023-04-01,02:14:00,5,48,43,1,3,1,95.36,15,200044286,18
2023-04-01,02:29:00,5,52,42,2,1,7,93.68,15,200044286,18
2023-04-01,02:44:00,5,57,50,2,2,3,97.13,15,200044286,18
2023-04-01,02:59:00,5,54,46,0,4,4,94.31,15,200044286,18
2023-04-01,03:14:00,5,54,41,4,2,7,92.84,15,200044286,18
2023-04-01,03:29:00,5,63,51,3,4,5,95.14,15,200044286,18
2023-04-01,03:44:00,5,65,54,4,2,5,100.30,15,200044286,18
2023-04-01,03:59:00,5,60,51,2,4,3,96.57,15,200044286,18
2023-04-01,04:14:00,5,58,46,2,7,3,96.34,15,200044286,18
2023-04-01,04:29:00,5,61,45,5,5,6,96.49,15,200044286,18
2023-04-01,04:44:00,5,64,55,3,3,3,94.72,15,200044286,18
2023-04-01,04:59:00,5,57,44,1,3,9,97.53,15,200044286,18
2023-04-01,05:14:00,5,45,36,1,4,4,94.63,15,200044286,18
2023-04-01,05:29:00,5,54,42,1,6,5,93.35,15,200044286,18
2023-04-01,05:44:00,5,79,63,3,4,9,96.46,15,200044286,18
2023-04-01,05:59:00,5,79,57,5,2,15,96.42,15,200044286,18
2023-04-01,06:14:00,5,97,81,5,4,7,97.64,15,200044286,18
2023-04-01,06:29:00,5,118,91,8,9,10,98.99,15,200044286,18
2023-04-01,06:44:00,5,157,135,12,8,2,99.52,15,200044286,18
2023-04-01,06:59:00,5,162,137,8,12,5,100.14,15,200044286,18
2023-04-01,07:14:00,5,199,161,21,8,9,99.31,15,200044286,18
2023-04-01,07:29:00,5,225,195,15,6,9,100.05,15,200044286,18
2023-04-01,07:44:00,5,213,185,10,13,5,100.37,15,200044286,18
2023-04-01,07:59:00,5,219,186,18,10,5,99.70,15,200044286,18
2023-04-01,08:14:00,5,230,197,12,14,7,98.63,15,200044286,18
2023-04-01,08:29:00,5,296,272,15,4,5,98.15,15,200044286,18
2023-04-01,08:44:00,5,348,326,11,8,3,97.87,15,200044286,18
2023-04-01,08:59:00,5,349,306,27,11,5,97.07,15,200044286,18
2023-04-01,09:14:00,5,360,328,16,10,6,98.47,15,200044286,18
2023-04-01,09:29:00,5,410,384,13,9,4,97.95,15,200044286,18
2023-04-01,09:44:00,5,500,464,20,11,5,94.55,15,200044286,18
2023-04-01,09:59:00,5,600,566,17,9,8,92.67,15,200044286,18
2023-04-01,10:14:00,5,587,556,18,5,8,93.11,15,200044286,18
2023-04-01,10:29:00,5,559,538,8,7,6,97.49,15,200044286,18
2023-04-01,10:44:00,5,607,577,19,7,4,94.60,15,200044286,18
2023-04-01,10:59:00,5,592,559,17,11,5,95.97,15,200044286,18
2023-04-01,11:14:00,5,625,602,11,6,6,94.99,15,200044286,18
