MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2016-01-01,00:14:00,14,53,42,7,1,3,100.38,15,200044286,3
2016-01-01,00:29:00,14,73,61,5,1,6,98.53,15,200044286,3
2016-01-01,00:44:00,14,101,86,9,3,3,102.03,15,200044286,3
2016-01-01,00:59:00,14,111,92,14,2,3,99.19,15,200044286,3
2016-01-01,01:14:00,14,94,80,11,3,0,101.33,15,200044286,3
2016-01-01,01:29:00,14,107,92,13,0,2,102.98,15,200044286,3
2016-01-01,01:44:00,14,115,91,19,1,4,98.31,15,200044286,3
2016-01-01,01:59:00,14,96,77,13,5,1,97.19,15,200044286,3
2016-01-01,02:14:00,14,119,100,14,3,2,102.40,15,200044286,3
2016-01-01,02:29:00,14,91,76,13,1,1,104.24,15,200044286,3
2016-01-01,02:44:00,14,109,88,17,2,2,101.96,15,200044286,3
2016-01-01,02:59:00,14,79,62,12,3,2,104.50,15,200044286,3
2016-01-01,03:14:00,14,103,84,16,1,2,104.61,15,200044286,3
2016-01-01,03:29:00,14,74,57,13,2,2,104.80,15,200044286,3
2016-01-01,03:44:00,14,67,58,4,2,3,106.90,15,200044286,3
2016-01-01,03:59:00,14,80,63,16,0,1,102.60,15,200044286,3
2016-01-01,04:14:00,14,65,55,6,2,2,102.61,15,200044286,3
2016-01-01,04:29:00,14,61,51,8,1,1,106.25,15,200044286,3
2016-01-01,04:44:00,14,53,46,4,2,1,103.66,15,200044286,3
2016-01-01,04:59:00,14,69,53,13,2,1,103.30,15,200044286,3
2016-01-01,05:14:00,14,62,47,9,4,2,105.50,15,200044286,3
2016-01-01,05:29:00,14,50,48,2,0,0,102.89,15,200044286,3
2016-01-01,05:44:00,14,57,44,11,0,2,105.53,15,200044286,3
2016-01-01,05:59:00,14,45,38,4,1,2,108.60,15,200044286,3
2016-01-01,06:14:00,14,39,29,9,0,1,104.27,15,200044286,3
2016-01-01,06:29:00,14,51,34,12,1,4,99.47,15,200044286,3
2016-01-01,06:44:00,14,78,67,7,2,2,108.88,15,200044286,3
2016-01-01,06:59:00,14,65,57,5,0,3,102.76,15,200044286,3
2016-01-01,07:14:00,14,69,58,7,2,2,104.25,15,200044286,3
2016-01-01,07:29:00,14,60,50,5,2,3,101.72,15,200044286,3
2016-01-01,07:44:00,14,65,58,4,0,3,103.10,15,200044286,3
2016-01-01,07:59:00,14,58,49,4,1,4,102.05,15,200044286,3
2016-01-01,08:14:00,14,73,60,7,3,3,101.50,15,200044286,3
