MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2022-10-01,00:14:00,4,134,102,20,6,6,102.14,15,200044286,17
2022-10-01,00:29:00,4,107,79,15,4,9,102.59,15,200044286,17
2022-10-01,00:44:00,4,87,62,15,4,6,99.02,15,200044286,17
2022-10-01,00:59:00,4,66,52,10,2,2,98.08,15,200044286,17
2022-10-01,01:14:00,5,85,57,17,5,6,101.34,15,200044286,17
2022-10-01,01:29:00,5,84,60,8,9,7,97.14,15,200044286,17
2022-10-01,01:44:00,5,62,45,10,3,4,102.39,15,200044286,17
2022-10-01,01:59:00,5,57,44,9,3,1,102.44,15,200044286,17
2022-10-01,02:14:00,5,63,44,12,6,1,100.72,15,200044286,17
2022-10-01,02:29:00,5,71,49,8,5,9,101.11,15,200044286,17
2022-10-01,02:44:00,5,58,39,7,4,8,100.54,15,200044286,17
2022-10-01,02:59:00,5,56,40,10,3,3,99.77,15,200044286,17
2022-10-01,03:14:00,5,58,48,6,2,2,100.14,15,200044286,17
2022-10-01,03:29:00,5,69,45,11,9,4,99.64,15,200044286,17
2022-10-01,03:44:00,5,74,56,10,2,6,101.97,15,200044286,17
2022-10-01,03:59:00,5,62,41,12,4,5,98.83,15,200044286,17
2022-10-01,04:14:00,5,57,38,8,6,5,97.49,15,200044286,17
2022-10-01,04:29:00,5,67,49,9,3,6,101.45,15,200044286,17
2022-10-01,04:44:00,5,54,40,7,3,4,98.67,15,200044286,17
2022-10-01,04:59:00,5,66,46,4,4,12,97.25,15,200044286,17
2022-10-01,05:14:00,5,60,48,6,3,3,97.09,15,200044286,17
