MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2018-12-01,00:14:00,5,145,118,18,4,5,100.36,15,200044286,8
2018-12-01,00:29:00,5,122,99,12,5,6,105.70,15,200044286,8
2018-12-01,00:44:00,5,121,98,11,6,6,103.23,15,200044286,8
2018-12-01,00:59:00,5,106,76,20,4,6,100.34,15,200044286,8
2018-12-01,01:14:00,5,107,76,19,6,6,99.89,15,200044286,8
2018-12-01,01:29:00,5,87,63,10,6,8,99.01,15,200044286,8
2018-12-01,01:44:00,5,89,63,16,7,3,102.13,15,200044286,8
2018-12-01,01:59:00,5,83,62,11,3,7,97.43,15,200044286,8
2018-12-01,02:14:00,5,74,48,16,6,4,104.45,15,200044286,8
2018-12-01,02:29:00,5,82,56,13,7,6,102.62,15,200044286,8
2018-12-01,02:44:00,5,58,42,6,4,6,101.47,15,200044286,8
2018-12-01,02:59:00,5,64,44,5,4,11,96.18,15,200044286,8
2018-12-01,03:14:00,5,68,48,12,3,5,98.34,15,200044286,8
2018-12-01,03:29:00,5,52,35,9,4,4,97.59,15,200044286,8
2018-12-01,03:44:00,5,54,38,8,4,4,99.35,15,200044286,8
2018-12-01,03:59:00,5,71,49,9,6,7,101.49,15,200044286,8
2018-12-01,04:14:00,5,49,35,6,4,4,96.45,15,200044286,8
2018-12-01,04:29:00,5,73,49,14,5,5,99.67,15,200044286,8
2018-12-01,04:44:00,5,72,50,8,8,6,98.17,15,200044286,8
2018-12-01,04:59:00,5,84,57,6,10,11,96.91,15,200044286,8
2018-12-01,05:14:00,5,70,40,13,12,5,97.28,15,200044286,8
2018-12-01,05:29:00,5,85,64,10,3,8,98.77,15,200044286,8
2018-12-01,05:44:00,5,85,58,10,11,6,95.71,15,200044286,8
2018-12-01,05:59:00,5,108,62,23,13,10,97.71,15,200044286,8
2018-12-01,06:14:00,5,117,79,16,5,17,96.67,15,200044286,8
