MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2015-09-01,00:14:00,12,107,73,12,8,14,105.12,19,200044286,3
2015-09-01,00:29:00,12,70,54,7,6,4,112.16,16,200044286,3
2015-09-01,00:44:00,12,66,40,13,9,4,107.23,15,200044286,3
2015-09-01,00:59:00,12,66,40,10,8,8,103.51,15,200044286,3
2015-09-01,01:10:00,7,57,42,7,4,4,100.56,11,200044286,3
2015-09-01,01:29:00,7,39,26,2,3,8,101.64,14,200044286,3
2015-09-01,01:44:00,7,36,23,5,2,6,102.41,15,200044286,3
2015-09-01,01:59:00,7,34,20,10,0,4,108.12,15,200044286,3
2015-09-01,02:14:00,7,33,14,9,5,5,105.11,15,200044286,3
2015-09-01,02:29:00,7,21,13,4,1,3,105.29,15,200044286,3
2015-09-01,02:44:00,7,30,24,4,1,1,99.72,15,200044286,3
2015-09-01,02:59:00,7,27,17,2,5,3,98.10,15,200044286,3
2015-09-01,03:14:00,7,39,23,3,7,6,105.90,15,200044286,3
2015-09-01,03:29:00,7,42,27,5,8,2,99.80,15,200044286,3
2015-09-01,03:44:00,7,38,27,4,1,6,97.59,15,200044286,3
2015-09-01,03:59:00,7,45,26,5,5,9,103.29,15,200044286,3
2015-09-01,04:14:00,7,56,43,6,6,1,103.64,15,200044286,3
2015-09-01,04:29:00,7,52,42,1,4,5,102.17,15,200044286,3
2015-09-01,04:44:00,7,69,47,11,9,2,104.26,15,200044286,3
2015-09-01,04:59:00,7,90,66,7,9,8,101.42,15,200044286,3
2015-09-01,05:14:00,7,83,58,13,7,5,104.39,15,200044286,3
2015-09-01,05:29:00,7,99,63,16,4,16,103.84,15,200044286,3
2015-09-01,05:44:00,7,142,108,17,8,9,104.80,15,200044286,3
2015-09-01,05:59:00,7,172,118,22,15,17,103.91,15,200044286,3
2015-09-01,06:14:00,7,184,133,24,13,14,106.74,15,200044286,3
2015-09-01,06:29:00,7,346,253,50,32,11,108.68,15,200044286,3
2015-09-01,06:44:00,7,482,364,73,24,22,105.30,29,200044286,3
2015-09-01,06:59:00,7,696,536,99,37,24,100.71,24,200044286,3
2015-09-01,07:14:00,7,840,640,133,35,32,96.77,30,200044286,3
2015-09-01,07:29:00,7,939,760,125,41,12,88.83,26,200044286,3
2015-09-01,07:32:00,7,915,660,150,75,30,78.74,1,200044286,3
2015-09-01,07:51:00,7,968,815,98,43,13,55.99,6,200044286,3
2015-09-01,08:14:59,7,,,,,,,0,200044286,3
2015-09-01,08:29:00,7,904,761,68,53,23,63.30,4,200044286,3
2015-09-01,08:44:00,7,775,617,87,53,18,44.87,15,200044286,3
2015-09-01,08:59:00,7,872,706,100,50,16,64.56,15,200044286,3
2015-09-01,09:14:00,7,706,527,106,50,23,97.84,15,200044286,3
2015-09-01,09:29:00,7,734,568,102,45,19,96.68,15,200044286,3
2015-09-01,09:44:00,7,595,431,103,43,18,99.68,15,200044286,3
2015-09-01,09:59:00,7,681,494,110,53,24,99.80,19,200044286,3
2015-09-01,10:14:00,7,570,431,82,44,13,100.74,24,200044286,3
2015-09-01,10:29:00,7,640,447,116,56,21,98.02,15,200044286,3
2015-09-01,10:44:00,7,616,473,78,43,22,98.16,15,200044286,3
2015-09-01,10:55:00,7,608,443,90,52,23,98.07,11,200044286,3
2015-09-01,11:14:00,7,598,445,93,30,30,101.36,6,200044286,3
2015-09-01,11:29:00,7,575,413,102,40,20,99.13,15,200044286,3
2015-09-01,11:44:00,7,637,462,115,46,14,97.68,15,200044286,3
2015-09-01,11:59:00,7,653,454,106,57,36,99.40,15,200044286,3
2015-09-01,12:14:00,7,553,412,79,41,21,102.13,15,200044286,3
2015-09-01,12:29:00,7,600,423,106,55,16,100.42,15,200044286,3
2015-09-01,12:44:00,7,590,418,105,50,17,101.48,15,200044286,3
2015-09-01,12:59:00,7,569,412,93,44,20,100.50,15,200044286,3
2015-09-01,13:14:00,7,525,382,83,42,18,103.59,15,200044286,3
2015-09-01,13:29:00,7,596,438,89,50,19,100.25,15,200044286,3
2015-09-01,13:44:00,7,600,443,90,48,19,97.28,15,200044286,3
2015-09-01,13:59:00,7,545,403,83,39,20,99.94,15,200044286,3
2015-09-01,14:14:00,7,572,423,77,46,26,98.68,15,200044286,3
2015-09-01,14:29:00,7,595,412,108,51,24,100.37,15,200044286,3
2015-09-01,14:44:00,7,585,422,89,56,18,100.51,15,200044286,3
2015-09-01,14:59:00,7,576,411,94,53,18,99.64,15,200044286,3
2015-09-01,15:14:00,7,602,431,96,50,25,98.58,15,200044286,3
2015-09-01,15:29:00,7,665,497,105,56,7,98.30,15,200044286,3
2015-09-01,15:44:00,7,658,483,119,43,13,99.53,15,200044286,3
2015-09-01,15:59:00,7,668,521,86,36,25,97.58,15,200044286,3
2015-09-01,16:14:00,7,721,541,113,51,16,98.66,15,200044286,3
2015-09-01,16:29:00,7,785,620,112,41,12,97.15,15,200044286,3
2015-09-01,16:44:00,7,739,594,102,36,7,101.76,15,200044286,3
2015-09-01,16:59:00,7,794,644,103,34,13,99.85,15,200044286,3
2015-09-01,17:14:00,7,826,698,87,30,11,99.84,15,200044286,3
2015-09-01,17:29:00,7,820,702,93,15,10,99.28,15,200044286,3
2015-09-01,17:44:00,7,880,782,75,11,12,93.09,15,200044286,3
2015-09-01,17:59:00,7,911,772,106,23,10,93.83,15,200044286,3
2015-09-01,18:14:00,7,784,668,82,21,13,51.21,15,200044286,3
2015-09-01,18:29:00,7,899,772,88,30,9,75.82,15,200044286,3
2015-09-01,18:44:00,7,742,633,83,15,11,99.82,15,200044286,3
2015-09-01,18:59:00,7,672,561,75,20,16,102.96,15,200044286,3
