MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2020-09-01,00:14:00,12,71,49,8,5,9,101.17,15,200044286,12
2020-09-01,00:29:00,12,49,39,3,4,3,99.84,15,200044286,12
2020-09-01,00:44:00,12,48,35,6,3,4,98.04,15,200044286,12
2020-09-01,00:59:00,12,45,28,4,5,8,102.40,15,200044286,12
2020-09-01,01:14:00,0,31,17,2,4,8,95.61,15,200044286,12
2020-09-01,01:29:00,0,44,33,1,4,6,100.39,15,200044286,12
2020-09-01,01:44:00,0,35,21,4,1,9,98.76,15,200044286,12
2020-09-01,01:59:00,0,28,21,4,2,1,104.06,15,200044286,12
2020-09-01,02:14:00,0,24,15,3,1,5,103.69,15,200044286,12
2020-09-01,02:29:00,0,36,22,8,4,2,102.55,15,200044286,12
2020-09-01,02:44:00,0,24,14,5,1,4,100.53,15,200044286,12
2020-09-01,02:59:00,0,31,23,3,5,0,102.61,15,200044286,12
2020-09-01,03:14:00,0,15,9,2,2,2,98.72,15,200044286,12
2020-09-01,03:29:00,0,27,17,6,3,1,104.73,15,200044286,12
2020-09-01,03:44:00,0,35,24,7,1,3,99.76,15,200044286,12
2020-09-01,03:59:00,0,34,22,9,2,1,102.86,15,200044286,12
2020-09-01,04:14:00,0,38,29,6,0,3,102.02,15,200044286,12
2020-09-01,04:29:00,0,42,30,3,3,6,98.20,15,200044286,12
2020-09-01,04:44:00,0,63,42,6,9,6,97.99,15,200044286,12
2020-09-01,04:59:00,0,65,37,11,8,9,98.97,15,200044286,12
2020-09-01,05:14:00,0,72,49,10,5,8,101.70,15,200044286,12
