MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2019-04-01,00:14:00,6,92,66,13,7,6,103.22,15,200044286,9
2019-04-01,00:29:00,6,73,51,9,5,8,100.43,15,200044286,9
2019-04-01,00:44:00,6,53,43,4,1,5,103.87,15,200044286,9
2019-04-01,00:59:00,6,46,31,10,3,2,107.54,15,200044286,9
2019-04-01,01:14:00,0,41,29,4,0,8,98.93,15,200044286,9
2019-04-01,01:29:00,0,27,17,1,5,4,102.11,15,200044286,9
2019-04-01,01:44:00,0,29,17,3,4,5,98.06,15,200044286,9
2019-04-01,01:59:00,0,31,22,2,2,5,100.86,15,200044286,9
2019-04-01,02:14:00,0,39,31,3,1,4,99.12,15,200044286,9
2019-04-01,02:29:00,0,28,16,3,2,7,96.79,15,200044286,9
2019-04-01,02:44:00,0,30,11,3,5,11,93.57,15,200044286,9
2019-04-01,02:59:00,0,25,17,3,4,1,101.16,15,200044286,9
2019-04-01,03:14:00,0,36,26,2,2,6,93.91,15,200044286,9
2019-04-01,03:29:00,0,38,25,4,1,8,96.44,15,200044286,9
2019-04-01,03:44:00,0,46,28,8,6,4,101.88,15,200044286,9
2019-04-01,03:59:00,0,49,33,6,2,8,102.10,15,200044286,9
2019-04-01,04:14:00,0,42,32,2,3,5,100.02,15,200044286,9
2019-04-01,04:29:00,0,49,33,8,5,3,102.09,15,200044286,9
2019-04-01,04:44:00,0,82,58,12,3,9,100.37,15,200044286,9
2019-04-01,04:59:00,0,88,58,12,9,9,100.92,15,200044286,9
2019-04-01,05:14:00,0,114,71,23,13,7,102.26,15,200044286,9
2019-04-01,05:29:00,0,105,75,9,9,12,100.46,15,200044286,9
2019-04-01,05:44:00,0,153,99,27,17,10,102.42,15,200044286,9
2019-04-01,05:59:00,0,200,141,32,13,14,103.19,15,200044286,9
2019-04-01,06:14:00,0,242,174,38,15,15,102.29,15,200044286,9
2019-04-01,06:29:00,0,337,248,54,23,12,103.63,15,200044286,9
2019-04-01,06:44:00,0,538,419,79,23,17,99.99,15,200044286,9
2019-04-01,06:59:00,0,798,621,124,33,20,97.24,15,200044286,9
2019-04-01,07:14:00,0,898,693,139,43,23,93.39,15,200044286,9
2019-04-01,07:29:00,0,962,767,150,34,11,86.73,15,200044286,9
2019-04-01,07:44:00,0,1021,802,161,35,23,86.12,15,200044286,9
2019-04-01,07:59:00,0,758,587,114,32,25,37.75,15,200044286,9
2019-04-01,08:14:00,0,907,735,106,44,22,63.10,15,200044286,9
2019-04-01,08:29:00,0,897,707,106,54,30,65.88,15,200044286,9
2019-04-01,08:44:00,0,734,559,107,44,24,90.03,15,200044286,9
2019-04-01,08:59:00,0,609,457,80,44,28,35.08,15,200044286,9
2019-04-01,09:14:00,0,677,499,116,48,14,95.08,15,200044286,9
2019-04-01,09:29:00,0,680,515,107,41,17,96.75,15,200044286,9
2019-04-01,09:44:00,0,671,495,111,45,20,96.08,15,200044286,9
2019-04-01,09:59:00,0,641,459,103,56,23,95.24,15,200044286,9
2019-04-01,10:14:00,0,584,402,103,60,19,99.52,15,200044286,9
2019-04-01,10:29:00,0,633,440,108,61,24,97.70,15,200044286,9
2019-04-01,10:44:00,0,553,393,82,60,18,98.18,15,200044286,9
2019-04-01,10:59:00,0,564,373,111,53,27,97.58,15,200044286,9
2019-04-01,11:14:00,0,559,388,103,47,21,100.97,15,200044286,9
2019-04-01,11:29:00,0,549,385,92,57,15,100.74,15,200044286,9
2019-04-01,11:44:00,0,544,355,100,65,24,98.50,15,200044286,9
2019-04-01,11:59:00,0,553,383,84,61,25,99.57,15,200044286,9
2019-04-01,12:14:00,0,538,383,81,54,20,100.59,15,200044286,9
2019-04-01,12:29:00,0,546,389,80,54,23,99.33,15,200044286,9
2019-04-01,12:44:00,0,575,395,102,59,19,98.18,15,200044286,9
2019-04-01,12:59:00,0,445,310,83,39,13,98.98,15,200044286,9
2019-04-01,13:14:00,0,412,299,63,39,11,91.73,15,200044286,9
2019-04-01,13:29:00,0,538,384,82,52,20,100.45,15,200044286,9
2019-04-01,13:44:00,0,572,407,98,49,18,98.47,15,200044286,9
2019-04-01,13:59:00,0,570,412,80,56,22,95.98,15,200044286,9
2019-04-01,14:14:00,0,569,402,93,54,20,97.64,15,200044286,9
2019-04-01,14:29:00,0,533,375,99,42,17,100.64,15,200044286,9
2019-04-01,14:44:00,0,574,404,108,46,16,97.84,15,200044286,9
2019-04-01,14:59:00,0,596,428,87,63,18,98.87,15,200044286,9
2019-04-01,15:14:00,0,595,430,104,46,15,98.55,15,200044286,9
2019-04-01,15:29:00,0,691,496,118,52,25,96.84,15,200044286,9
2019-04-01,15:44:00,0,688,500,122,49,17,97.02,15,200044286,9
2019-04-01,15:59:00,0,737,552,119,57,9,97.85,15,200044286,9
2019-04-01,16:14:00,0,783,593,128,47,15,96.84,15,200044286,9
2019-04-01,16:29:00,0,826,675,106,38,7,97.02,15,200044286,9
2019-04-01,16:44:00,0,803,650,118,21,14,96.80,15,200044286,9
2019-04-01,16:59:00,0,865,711,117,31,6,96.75,15,200044286,9
2019-04-01,17:14:00,0,902,751,114,26,11,93.56,15,200044286,9
2019-04-01,17:29:00,0,913,777,100,19,17,94.23,15,200044286,9
2019-04-01,17:44:00,0,882,765,78,35,4,94.33,15,200044286,9
2019-04-01,17:59:00,0,774,657,92,16,9,98.42,15,200044286,9
2019-04-01,18:14:00,0,750,639,86,11,14,98.91,15,200044286,9
2019-04-01,18:29:00,0,742,635,71,25,11,98.21,15,200044286,9
2019-04-01,18:44:00,0,624,540,61,13,10,101.89,15,200044286,9
2019-04-01,18:59:00,0,576,502,59,8,7,102.53,15,200044286,9
2019-04-01,19:14:00,0,536,461,49,10,16,102.89,15,200044286,9
2019-04-01,19:29:00,0,500,429,56,9,6,105.94,15,200044286,9
2019-04-01,19:44:00,0,427,350,48,11,18,103.86,15,200044286,9
2019-04-01,19:59:00,0,351,270,61,11,9,103.48,15,200044286,9
2019-04-01,20:14:00,0,382,317,44,10,11,99.45,15,200044286,9
2019-04-01,20:29:00,0,350,282,48,9,11,100.23,15,200044286,9
2019-04-01,20:44:00,0,263,224,20,16,3,103.50,15,200044286,9
2019-04-01,20:59:00,0,287,228,39,8,12,100.48,15,200044286,9
2019-04-01,21:14:00,0,202,173,18,4,7,103.94,15,200044286,9
2019-04-01,21:29:00,0,235,194,23,5,13,101.84,15,200044286,9
2019-04-01,21:44:00,0,173,133,24,9,7,102.18,15,200044286,9
2019-04-01,21:59:00,0,155,123,22,6,4,102.66,15,200044286,9
2019-04-01,22:14:00,0,184,152,23,3,6,103.13,15,200044286,9
