MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2021-01-01,00:14:00,14,26,16,5,2,3,92.17,15,200044286,13
2021-01-01,00:29:00,14,43,28,7,3,5,89.52,15,200044286,13
2021-01-01,00:44:00,14,32,27,3,1,1,89.21,15,200044286,13
2021-01-01,00:59:00,14,42,34,3,1,4,82.40,15,200044286,13
2021-01-01,01:14:00,14,25,19,3,2,1,74.48,15,200044286,13
2021-01-01,01:29:00,14,33,26,6,1,0,69.69,15,200044286,13
2021-01-01,01:44:00,14,34,26,3,4,1,75.37,15,200044286,13
2021-01-01,01:59:00,14,24,17,6,1,0,78.42,15,200044286,13
2021-01-01,02:14:00,14,35,28,5,2,0,79.62,15,200044286,13
2021-01-01,02:29:00,14,25,15,6,2,2,82.57,15,200044286,13
2021-01-01,02:44:00,14,19,15,2,2,0,76.69,15,200044286,13
2021-01-01,02:59:00,14,23,21,1,1,0,74.96,15,200044286,13
2021-01-01,03:14:00,14,16,9,4,3,0,69.91,15,200044286,13
2021-01-01,03:29:00,14,28,27,0,0,1,75.53,15,200044286,13
2021-01-01,03:44:00,14,23,19,4,0,0,70.08,15,200044286,13
2021-01-01,03:59:00,14,10,9,1,0,0,68.99,15,200044286,13
2021-01-01,04:14:00,14,20,18,1,1,0,73.94,15,200044286,13
2021-01-01,04:29:00,14,13,13,0,0,0,79.69,15,200044286,13
2021-01-01,04:44:00,14,9,8,0,1,0,76.46,15,200044286,13
2021-01-01,04:59:00,14,9,8,1,0,0,79.45,15,200044286,13
2021-01-01,05:14:00,14,17,9,4,2,2,80.76,15,200044286,13
2021-01-01,05:29:00,14,22,20,2,0,0,86.84,15,200044286,13
2021-01-01,05:44:00,14,20,14,5,0,1,88.24,15,200044286,13
2021-01-01,05:59:00,14,22,18,2,1,1,102.04,15,200044286,13
2021-01-01,06:14:00,14,35,32,2,0,1,93.90,15,200044286,13
2021-01-01,06:29:00,14,63,59,0,3,1,91.34,15,200044286,13
2021-01-01,06:44:00,14,85,73,9,1,2,95.84,15,200044286,13
2021-01-01,06:59:00,14,81,71,7,2,1,91.95,15,200044286,13
2021-01-01,07:14:00,14,51,47,3,0,1,92.08,15,200044286,13
2021-01-01,07:29:00,14,61,55,3,2,1,89.94,15,200044286,13
2021-01-01,07:44:00,14,69,52,11,2,4,89.47,15,200044286,13
2021-01-01,07:59:00,14,64,53,9,1,1,96.32,15,200044286,13
2021-01-01,08:14:00,14,52,46,5,1,0,99.02,15,200044286,13
2021-01-01,08:29:00,14,50,41,7,0,2,99.96,15,200044286,13
2021-01-01,08:44:00,14,57,50,7,0,0,103.18,15,200044286,13
2021-01-01,08:59:00,14,63,48,10,3,2,98.98,15,200044286,13
2021-01-01,09:14:00,14,59,49,6,2,2,100.61,15,200044286,13
2021-01-01,09:29:00,14,78,67,8,3,0,103.68,15,200044286,13
2021-01-01,09:44:00,14,111,97,13,0,1,99.97,15,200044286,13
2021-01-01,09:59:00,14,93,73,16,2,2,101.79,15,200044286,13
2021-01-01,10:14:00,14,119,99,16,2,2,102.70,15,200044286,13
2021-01-01,10:29:00,14,155,122,25,5,3,101.20,15,200044286,13
2021-01-01,10:44:00,14,129,107,20,1,1,102.03,15,200044286,13
2021-01-01,10:59:00,14,153,133,17,3,0,101.95,15,200044286,13
2021-01-01,11:14:00,14,166,139,21,4,2,99.91,15,200044286,13
2021-01-01,11:29:00,14,179,157,18,3,1,102.20,15,200044286,13
2021-01-01,11:44:00,14,189,162,22,1,4,103.25,15,200044286,13
2021-01-01,11:59:00,14,193,167,24,0,2,100.90,15,200044286,13
2021-01-01,12:14:00,14,192,152,31,5,4,100.39,15,200044286,13
2021-01-01,12:29:00,14,223,180,38,5,0,102.53,15,200044286,13
2021-01-01,12:44:00,14,229,179,44,5,1,104.92,15,200044286,13
2021-01-01,12:59:00,14,249,212,31,4,2,104.33,15,200044286,13
2021-01-01,13:14:00,14,251,218,29,2,2,102.81,15,200044286,13
2021-01-01,13:29:00,14,290,252,30,4,4,102.91,15,200044286,13
2021-01-01,13:44:00,14,269,232,35,1,1,103.47,15,200044286,13
2021-01-01,13:59:00,14,283,244,33,4,2,103.21,15,200044286,13
2021-01-01,14:14:00,14,273,223,45,4,1,104.51,15,200044286,13
2021-01-01,14:29:00,14,294,248,40,4,2,102.61,15,200044286,13
2021-01-01,14:44:00,14,273,236,30,5,2,102.19,15,200044286,13
2021-01-01,14:59:00,14,277,236,36,3,2,103.26,15,200044286,13
2021-01-01,15:14:00,14,264,224,36,2,2,104.63,15,200044286,13
2021-01-01,15:29:00,14,273,234,35,1,3,105.20,15,200044286,13
2021-01-01,15:44:00,14,277,248,25,3,1,103.56,15,200044286,13
2021-01-01,15:59:00,14,268,217,46,3,2,103.00,15,200044286,13
2021-01-01,16:14:00,14,246,213,25,5,3,103.36,15,200044286,13
2021-01-01,16:29:00,14,264,229,30,5,0,100.59,15,200044286,13
2021-01-01,16:44:00,14,253,208,35,7,3,101.50,15,200044286,13
2021-01-01,16:59:00,14,210,174,32,3,1,101.54,15,200044286,13
2021-01-01,17:14:00,14,193,162,26,0,5,101.94,15,200044286,13
2021-01-01,17:29:00,14,189,168,18,2,1,100.52,15,200044286,13
2021-01-01,17:44:00,14,181,159,17,4,1,100.40,15,200044286,13
2021-01-01,17:59:00,14,172,154,16,2,0,102.82,15,200044286,13
2021-01-01,18:14:00,14,159,143,12,4,0,101.60,15,200044286,13
2021-01-01,18:29:00,14,155,133,15,4,3,101.35,15,200044286,13
2021-01-01,18:44:00,14,123,109,8,5,1,100.50,15,200044286,13
2021-01-01,18:59:00,14,152,136,10,4,2,102.64,15,200044286,13
2021-01-01,19:14:00,14,151,128,20,3,0,103.44,15,200044286,13
2021-01-01,19:29:00,14,124,99,21,1,3,99.52,15,200044286,13
2021-01-01,19:44:00,14,122,101,14,7,0,101.75,15,200044286,13
2021-01-01,19:59:00,14,103,79,20,1,3,103.58,15,200044286,13
2021-01-01,20:14:00,14,102,83,12,6,1,104.25,15,200044286,13
2021-01-01,20:29:00,14,71,57,11,3,0,103.76,15,200044286,13
2021-01-01,20:44:00,14,88,81,5,2,0,101.22,15,200044286,13
2021-01-01,20:59:00,14,85,71,6,3,5,101.83,15,200044286,13
2021-01-01,21:14:00,14,80,66,10,2,2,105.01,15,200044286,13
2021-01-01,21:29:00,14,78,67,8,0,3,104.57,15,200044286,13
2021-01-01,21:44:00,14,70,58,9,2,1,101.22,15,200044286,13
2021-01-01,21:59:00,14,59,49,10,0,0,103.02,15,200044286,13
2021-01-01,22:14:00,14,66,58,5,2,1,103.85,15,200044286,13
2021-01-01,22:29:00,14,68,56,9,1,2,104.15,15,200044286,13
2021-01-01,22:44:00,14,47,41,5,1,0,104.96,15,200044286,13
2021-01-01,22:59:00,14,51,43,3,5,0,101.83,15,200044286,13
2021-01-01,23:14:00,14,30,27,0,0,3,104.04,15,200044286,13
2021-01-01,23:29:00,14,37,34,2,0,1,98.52,15,200044286,13
2021-01-01,23:44:00,14,25,15,4,5,1,102.09,15,200044286,13
2021-01-01,23:59:00,14,20,15,3,0,2,105.62,15,200044286,13
