MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2018-04-01,00:14:00,5,136,116,16,3,1,102.31,15,200044286,7
2018-04-01,00:29:00,5,147,122,19,3,3,104.54,15,200044286,7
2018-04-01,00:44:00,5,131,105,18,4,4,103.95,15,200044286,7
2018-04-01,00:59:00,5,133,107,17,8,1,106.74,15,200044286,7
2018-04-01,01:14:00,6,160,129,26,3,2,106.55,15,200044286,7
2018-04-01,01:29:00,6,88,61,23,2,2,104.62,15,200044286,7
2018-04-01,01:44:00,6,117,94,18,4,1,105.48,15,200044286,7
2018-04-01,01:59:00,6,145,105,36,2,2,104.94,15,200044286,7
2018-04-01,02:14:00,6,136,102,23,6,5,104.85,15,200044286,7
2018-04-01,02:29:00,6,135,105,26,3,1,106.39,15,200044286,7
2018-04-01,02:44:00,6,123,97,19,2,5,104.94,15,200044286,7
2018-04-01,02:59:00,6,139,102,26,7,4,104.75,15,200044286,7
2018-04-01,03:14:00,6,133,100,26,4,3,102.36,15,200044286,7
2018-04-01,03:29:00,6,134,95,26,3,10,105.65,15,200044286,7
2018-04-01,03:44:00,6,116,92,17,5,2,101.84,15,200044286,7
2018-04-01,03:59:00,6,68,53,12,3,0,98.84,15,200044286,7
2018-04-01,04:14:00,6,80,56,16,5,3,104.01,15,200044286,7
2018-04-01,04:29:00,6,88,67,16,3,2,102.56,15,200044286,7
2018-04-01,04:44:00,6,91,61,23,5,2,107.25,15,200044286,7
2018-04-01,04:59:00,6,87,57,20,6,4,101.04,15,200044286,7
2018-04-01,05:14:00,6,74,52,16,3,3,100.61,15,200044286,7
2018-04-01,05:29:00,6,65,43,17,3,2,101.86,15,200044286,7
2018-04-01,05:44:00,6,68,52,11,3,2,103.05,15,200044286,7
2018-04-01,05:59:00,6,59,37,15,5,2,100.97,15,200044286,7
2018-04-01,06:14:00,6,65,46,10,7,2,101.15,15,200044286,7
2018-04-01,06:29:00,6,92,78,10,2,2,103.87,15,200044286,7
2018-04-01,06:44:00,6,104,81,15,4,4,104.58,15,200044286,7
2018-04-01,06:59:00,6,79,68,7,3,1,106.26,15,200044286,7
2018-04-01,07:14:00,6,86,67,14,1,4,102.35,15,200044286,7
2018-04-01,07:29:00,6,86,58,17,9,2,102.04,15,200044286,7
2018-04-01,07:44:00,6,93,72,16,4,1,103.76,15,200044286,7
2018-04-01,07:59:00,6,96,78,10,4,4,103.21,15,200044286,7
2018-04-01,08:14:00,6,123,99,16,4,4,105.35,15,200044286,7
2018-04-01,08:29:00,6,120,97,20,3,0,105.32,15,200044286,7
2018-04-01,08:44:00,6,165,128,24,8,5,102.62,15,200044286,7
2018-04-01,08:59:00,6,166,140,16,4,6,106.93,15,200044286,7
2018-04-01,09:14:00,6,177,139,32,3,3,106.26,15,200044286,7
2018-04-01,09:29:00,6,197,160,30,4,3,107.05,15,200044286,7
2018-04-01,09:44:00,6,278,239,34,3,2,103.34,15,200044286,7
2018-04-01,09:59:00,6,284,251,28,2,3,104.84,15,200044286,7
2018-04-01,10:14:00,6,307,271,26,5,5,104.92,15,200044286,7
2018-04-01,10:29:00,6,368,311,50,6,1,104.25,15,200044286,7
2018-04-01,10:44:00,6,394,343,45,2,4,103.76,15,200044286,7
2018-04-01,10:59:00,6,447,394,45,4,4,103.67,15,200044286,7
2018-04-01,11:14:00,6,441,385,44,8,4,102.95,15,200044286,7
2018-04-01,11:29:00,6,479,419,47,4,9,101.61,15,200044286,7
2018-04-01,11:44:00,6,498,437,56,3,2,102.65,15,200044286,7
2018-04-01,11:59:00,6,519,459,51,4,5,102.41,15,200044286,7
2018-04-01,12:14:00,6,406,341,60,2,3,104.31,15,200044286,7
2018-04-01,12:29:00,6,552,488,56,7,1,101.86,15,200044286,7
2018-04-01,12:44:00,6,500,441,47,6,6,100.51,15,200044286,7
2018-04-01,12:59:00,6,479,418,53,3,5,103.79,15,200044286,7
2018-04-01,13:14:00,6,479,419,52,2,6,102.31,15,200044286,7
2018-04-01,13:29:00,6,467,402,53,4,8,104.52,15,200044286,7
2018-04-01,13:44:00,6,480,422,53,3,2,103.70,15,200044286,7
2018-04-01,13:59:00,6,407,352,47,2,6,103.61,15,200044286,7
2018-04-01,14:14:00,6,494,433,53,3,5,105.05,15,200044286,7
2018-04-01,14:29:00,6,425,368,48,3,6,103.15,15,200044286,7
2018-04-01,14:44:00,6,427,364,51,5,7,103.97,15,200044286,7
2018-04-01,14:59:00,6,391,320,60,5,6,105.12,15,200044286,7
2018-04-01,15:14:00,6,405,356,42,4,3,106.49,15,200044286,7
2018-04-01,15:29:00,6,417,362,43,3,9,103.51,15,200044286,7
2018-04-01,15:44:00,6,422,357,58,2,5,105.90,15,200044286,7
2018-04-01,15:59:00,6,424,384,36,2,2,104.62,15,200044286,7
2018-04-01,16:14:00,6,420,357,52,7,4,104.32,15,200044286,7
2018-04-01,16:29:00,6,439,386,43,3,7,103.90,15,200044286,7
2018-04-01,16:44:00,6,462,395,57,4,6,106.31,15,200044286,7
2018-04-01,16:59:00,6,466,400,56,6,4,104.55,15,200044286,7
2018-04-01,17:14:00,6,471,410,50,6,5,104.65,15,200044286,7
2018-04-01,17:29:00,6,476,430,35,6,5,103.26,15,200044286,7
2018-04-01,17:44:00,6,486,430,42,9,5,102.27,15,200044286,7
2018-04-01,17:59:00,6,435,378,43,9,5,103.66,15,200044286,7
2018-04-01,18:14:00,6,491,438,46,3,4,100.84,15,200044286,7
2018-04-01,18:29:00,6,504,436,60,1,7,100.30,15,200044286,7
2018-04-01,18:44:00,6,463,414,39,4,6,100.71,15,200044286,7
2018-04-01,18:59:00,6,459,400,51,2,6,102.49,15,200044286,7
2018-04-01,19:14:00,6,444,401,33,4,6,101.96,15,200044286,7
2018-04-01,19:29:00,6,410,351,48,8,3,100.21,15,200044286,7
2018-04-01,19:44:00,6,395,346,38,7,4,97.75,15,200044286,7
2018-04-01,19:59:00,6,376,326,42,4,4,95.54,15,200044286,7
2018-04-01,20:14:00,6,338,307,24,4,3,93.63,15,200044286,7
2018-04-01,20:29:00,6,334,287,42,1,4,95.04,15,200044286,7
2018-04-01,20:44:00,6,306,273,22,2,9,96.01,15,200044286,7
2018-04-01,20:59:00,6,263,229,26,3,5,96.62,15,200044286,7
2018-04-01,21:14:00,6,262,234,23,2,3,97.21,15,200044286,7
2018-04-01,21:29:00,6,247,220,17,2,8,94.21,15,200044286,7
2018-04-01,21:44:00,6,261,233,20,4,4,95.61,15,200044286,7
2018-04-01,21:59:00,6,228,208,19,1,0,97.47,15,200044286,7
2018-04-01,22:14:00,6,210,183,21,3,3,96.46,15,200044286,7
2018-04-01,22:29:00,6,225,198,16,6,5,96.73,15,200044286,7
2018-04-01,22:44:00,6,175,145,23,3,4,96.79,15,200044286,7
2018-04-01,22:59:00,6,176,146,21,6,3,95.69,15,200044286,7
2018-04-01,23:14:00,6,163,144,14,2,3,93.42,15,200044286,7
2018-04-01,23:29:00,6,141,121,11,4,5,97.72,15,200044286,7
2018-04-01,23:44:00,6,119,96,16,4,3,95.25,15,200044286,7
2018-04-01,23:59:00,6,97,84,7,4,2,98.29,15,200044286,7
2018-04-02,00:14:00,6,105,88,11,3,3,99.94,15,200044286,7
2018-04-02,00:29:00,6,78,63,10,2,3,97.13,15,200044286,7
2018-04-02,00:44:00,6,80,63,11,3,3,99.76,15,200044286,7
2018-04-02,00:59:00,6,68,54,9,2,3,94.22,15,200044286,7
2018-04-02,01:14:00,12,53,42,5,1,5,96.24,15,200044286,7
2018-04-02,01:29:00,12,41,33,4,2,2,98.10,15,200044286,7
2018-04-02,01:44:00,12,54,39,6,4,5,95.89,15,200044286,7
2018-04-02,01:59:00,12,55,43,7,3,2,96.94,15,200044286,7
2018-04-02,02:14:00,12,44,36,6,0,2,75.66,15,200044286,7
2018-04-02,02:29:00,12,53,45,6,1,1,97.87,15,200044286,7
2018-04-02,02:44:00,12,41,32,6,3,0,95.46,15,200044286,7
