MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2020-01-01,00:14:00,14,78,61,10,2,5,99.18,15,200044286,11
2020-01-01,00:29:00,14,63,52,6,2,3,100.19,15,200044286,11
2020-01-01,00:44:00,14,114,91,13,4,6,95.28,15,200044286,11
2020-01-01,00:59:00,14,140,106,26,7,1,97.85,15,200044286,11
2020-01-01,01:14:00,14,136,106,24,3,3,101.51,15,200044286,11
2020-01-01,01:29:00,14,156,130,19,3,4,104.10,15,200044286,11
2020-01-01,01:44:00,14,150,121,25,3,1,101.04,15,200044286,11
2020-01-01,01:59:00,14,130,110,19,1,0,101.57,15,200044286,11
2020-01-01,02:14:00,14,115,95,18,2,0,104.00,15,200044286,11
2020-01-01,02:29:00,14,139,108,21,8,2,100.19,15,200044286,11
2020-01-01,02:44:00,14,115,97,17,0,1,103.52,15,200044286,11
2020-01-01,02:59:00,14,129,100,24,2,3,103.24,15,200044286,11
2020-01-01,03:14:00,14,130,102,23,2,3,104.96,15,200044286,11
2020-01-01,03:29:00,14,101,83,18,0,0,104.53,15,200044286,11
2020-01-01,03:44:00,14,100,82,18,0,0,101.75,15,200044286,11
2020-01-01,03:59:00,14,87,72,13,1,1,102.35,15,200044286,11
2020-01-01,04:14:00,14,105,87,15,1,2,102.64,15,200044286,11
2020-01-01,04:29:00,14,74,56,16,1,1,99.87,15,200044286,11
2020-01-01,04:44:00,14,87,62,22,0,3,101.04,15,200044286,11
2020-01-01,04:59:00,14,66,51,14,0,1,104.47,15,200044286,11
2020-01-01,05:14:00,14,74,60,9,2,3,103.67,15,200044286,11
2020-01-01,05:29:00,14,56,45,11,0,0,104.24,15,200044286,11
2020-01-01,05:44:00,14,47,38,6,0,3,100.91,15,200044286,11
2020-01-01,05:59:00,14,74,62,9,2,1,101.82,15,200044286,11
2020-01-01,06:14:00,14,63,54,8,1,0,101.50,15,200044286,11
2020-01-01,06:29:00,14,74,60,10,1,3,106.02,15,200044286,11
2020-01-01,06:44:00,14,92,84,6,1,1,102.76,15,200044286,11
2020-01-01,06:59:00,14,68,59,7,0,2,100.83,15,200044286,11
2020-01-01,07:14:00,14,74,64,4,2,4,102.75,15,200044286,11
2020-01-01,07:29:00,14,62,56,5,1,0,101.43,15,200044286,11
2020-01-01,07:44:00,14,81,70,11,0,0,103.93,15,200044286,11
2020-01-01,07:59:00,14,64,52,10,2,0,103.46,15,200044286,11
2020-01-01,08:14:00,14,55,46,7,1,1,99.30,15,200044286,11
2020-01-01,08:29:00,14,68,59,4,2,3,102.90,15,200044286,11
2020-01-01,08:44:00,14,69,53,13,1,2,100.95,15,200044286,11
2020-01-01,08:59:00,14,78,57,17,3,1,102.59,15,200044286,11
2020-01-01,09:14:00,14,80,60,11,4,5,104.42,15,200044286,11
2020-01-01,09:29:00,14,110,91,14,1,4,103.85,15,200044286,11
2020-01-01,09:44:00,14,156,139,12,3,2,102.70,15,200044286,11
2020-01-01,09:59:00,14,215,189,25,1,0,103.23,15,200044286,11
2020-01-01,10:14:00,14,192,167,23,1,1,102.85,15,200044286,11
2020-01-01,10:29:00,14,202,175,23,2,2,102.08,15,200044286,11
2020-01-01,10:44:00,14,232,198,29,3,2,103.66,15,200044286,11
2020-01-01,10:59:00,14,243,211,27,3,2,101.67,15,200044286,11
2020-01-01,11:14:00,14,291,255,28,2,6,101.87,15,200044286,11
2020-01-01,11:29:00,14,327,281,40,1,5,103.15,15,200044286,11
2020-01-01,11:44:00,14,348,296,48,2,2,102.28,15,200044286,11
2020-01-01,11:59:00,14,444,386,52,3,3,101.36,15,200044286,11
2020-01-01,12:14:00,14,436,362,67,5,2,100.60,15,200044286,11
2020-01-01,12:29:00,14,383,333,46,3,1,102.44,15,200044286,11
2020-01-01,12:44:00,14,463,409,48,3,3,101.48,15,200044286,11
2020-01-01,12:59:00,14,463,416,44,2,1,100.92,15,200044286,11
2020-01-01,13:14:00,14,459,394,59,4,2,102.97,15,200044286,11
