MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2016-06-01,00:14:00,7,111,88,8,7,8,85.44,15,200044286,4
2016-06-01,00:29:00,7,110,82,5,12,11,85.78,15,200044286,4
2016-06-01,00:44:00,7,86,61,5,11,9,83.59,15,200044286,4
2016-06-01,00:59:00,7,92,68,3,9,12,82.67,15,200044286,4
2016-06-02,01:14:00,9,87,70,3,2,12,88.83,15,200044286,4
2016-06-02,01:29:00,9,70,52,1,8,9,91.52,15,200044286,4
2016-06-02,01:44:00,9,54,36,4,6,8,90.80,15,200044286,4
2016-06-02,01:59:00,9,70,47,1,12,10,92.70,15,200044286,4
2016-06-02,02:14:00,9,46,33,1,4,8,88.65,15,200044286,4
2016-06-02,02:29:00,9,64,41,5,6,12,89.76,15,200044286,4
2016-06-02,02:44:00,9,53,43,2,2,6,85.69,15,200044286,4
2016-06-02,02:59:00,9,43,37,1,3,2,87.73,15,200044286,4
2016-06-02,03:14:00,9,92,74,3,5,10,87.84,15,200044286,4
2016-06-02,03:29:00,9,72,55,3,5,9,90.88,15,200044286,4
2016-06-02,03:44:00,9,71,54,6,6,5,87.43,15,200044286,4
2016-06-02,03:59:00,9,98,72,7,8,11,86.71,15,200044286,4
2016-06-02,04:14:00,9,102,71,10,8,13,91.39,15,200044286,4
2016-06-02,04:29:00,9,75,56,4,7,8,90.15,15,200044286,4
2016-06-02,04:44:00,9,114,88,12,7,7,92.30,15,200044286,4
2016-06-02,04:59:00,9,139,111,11,13,4,93.82,15,200044286,4
2016-06-02,05:14:00,9,160,119,7,15,19,90.86,15,200044286,4
2016-06-02,05:29:00,9,179,146,11,12,10,94.35,15,200044286,4
2016-06-02,05:44:00,9,236,170,14,27,25,92.82,15,200044286,4
2016-06-02,05:59:00,9,267,225,21,13,8,93.78,15,200044286,4
2016-06-02,06:14:00,9,301,253,16,14,18,94.05,15,200044286,4
2016-06-02,06:29:00,9,472,393,32,32,15,94.89,15,200044286,4
2016-06-02,06:44:00,9,656,540,56,36,24,91.59,15,200044286,4
2016-06-02,06:59:00,9,838,668,98,51,21,87.90,15,200044286,4
2016-06-02,07:14:00,9,1003,805,100,73,25,80.49,15,200044286,4
2016-06-02,07:29:00,9,1025,836,91,65,33,79.40,15,200044286,4
2016-06-02,07:44:00,9,1001,844,85,57,15,80.82,15,200044286,4
2016-06-02,07:59:00,9,882,748,74,47,13,83.51,15,200044286,4
2016-06-02,08:14:00,9,777,674,47,37,19,85.09,15,200044286,4
2016-06-02,08:29:00,9,738,623,61,42,12,83.25,15,200044286,4
2016-06-02,08:44:00,9,746,608,53,63,22,84.44,15,200044286,4
2016-06-02,08:59:00,9,721,603,55,42,21,86.99,15,200044286,4
2016-06-02,09:14:00,9,833,666,81,45,41,82.30,15,200044286,4
2016-06-02,09:29:00,9,904,724,75,84,21,79.28,15,200044286,4
2016-06-02,09:44:00,9,841,710,58,50,23,80.43,15,200044286,4
2016-06-02,09:59:00,9,817,667,73,51,26,80.48,15,200044286,4
2016-06-02,10:14:00,9,816,669,63,58,26,81.50,15,200044286,4
2016-06-02,10:29:00,9,826,657,71,64,34,81.02,15,200044286,4
