MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2019-07-01,00:14:00,6,99,72,10,5,12,101.86,15,200044286,10
2019-07-01,00:29:00,6,97,71,12,3,11,102.93,15,200044286,10
2019-07-01,00:44:00,6,60,51,1,2,6,102.73,15,200044286,10
2019-07-01,00:59:00,6,66,48,8,2,8,99.19,15,200044286,10
2019-07-01,01:14:00,0,63,48,6,2,7,104.69,15,200044286,10
2019-07-01,01:29:00,0,64,47,9,3,5,99.99,15,200044286,10
2019-07-01,01:44:00,0,51,30,5,10,6,97.68,15,200044286,10
2019-07-01,01:59:00,0,40,29,5,2,4,100.13,15,200044286,10
2019-07-01,02:14:00,0,56,30,8,6,12,102.98,15,200044286,10
2019-07-01,02:29:00,0,56,40,2,6,8,100.30,15,200044286,10
2019-07-01,02:44:00,0,35,27,0,5,3,103.74,15,200044286,10
2019-07-01,02:59:00,0,39,29,3,4,3,101.31,15,200044286,10
2019-07-01,03:14:00,0,49,30,7,4,8,98.39,15,200044286,10
2019-07-01,03:29:00,0,51,34,8,3,6,101.04,15,200044286,10
2019-07-01,03:44:00,0,47,31,7,5,4,99.90,15,200044286,10
2019-07-01,03:59:00,0,47,33,4,3,7,98.16,15,200044286,10
2019-07-01,04:14:00,0,56,36,9,5,6,100.97,15,200044286,10
2019-07-01,04:29:00,0,56,44,5,1,6,103.04,15,200044286,10
2019-07-01,04:44:00,0,54,36,6,9,3,98.66,15,200044286,10
2019-07-01,04:59:00,0,72,47,14,7,4,107.61,15,200044286,10
2019-07-01,05:14:00,0,116,66,20,15,15,103.85,15,200044286,10
2019-07-01,05:29:00,0,114,73,15,13,13,102.85,15,200044286,10
2019-07-01,05:44:00,0,172,110,24,17,21,99.83,15,200044286,10
2019-07-01,05:59:00,0,245,168,39,12,26,105.34,15,200044286,10
2019-07-01,06:14:00,0,265,189,37,29,10,106.06,15,200044286,10
2019-07-01,06:29:00,0,418,300,60,33,25,104.98,15,200044286,10
2019-07-01,06:44:00,0,614,470,84,42,18,101.98,15,200044286,10
2019-07-01,06:59:00,0,742,559,130,34,19,98.52,15,200044286,10
2019-07-01,07:14:00,0,881,692,126,38,25,92.78,15,200044286,10
2019-07-01,07:29:00,0,943,741,143,46,13,89.06,15,200044286,10
2019-07-01,07:44:00,0,741,562,108,51,20,39.91,15,200044286,10
2019-07-01,07:59:00,0,726,560,109,34,23,41.35,15,200044286,10
2019-07-01,08:14:00,0,745,579,116,32,18,34.42,15,200044286,10
2019-07-01,08:29:00,0,848,656,102,55,35,54.52,15,200044286,10
2019-07-01,08:44:00,0,813,617,115,51,30,50.56,15,200044286,10
2019-07-01,08:59:00,0,544,407,78,38,21,98.30,15,200044286,10
2019-07-01,09:14:00,0,664,506,90,39,29,93.15,15,200044286,10
2019-07-01,09:29:00,0,661,470,125,48,18,71.18,15,200044286,10
2019-07-01,09:44:00,0,721,538,112,44,27,95.95,15,200044286,10
2019-07-01,09:59:00,0,615,439,99,47,30,97.55,15,200044286,10
2019-07-01,10:14:00,0,598,425,102,44,27,95.72,15,200044286,10
2019-07-01,10:29:00,0,630,437,112,63,18,97.53,15,200044286,10
2019-07-01,10:44:00,0,630,452,100,53,25,95.99,15,200044286,10
2019-07-01,10:59:00,0,561,411,81,47,22,98.83,15,200044286,10
2019-07-01,11:14:00,0,590,414,94,57,25,95.83,15,200044286,10
2019-07-01,11:29:00,0,595,422,100,59,14,97.69,15,200044286,10
2019-07-01,11:44:00,0,527,380,76,42,29,98.32,15,200044286,10
2019-07-01,11:59:00,0,564,386,101,52,25,97.41,15,200044286,10
2019-07-01,12:14:00,0,606,431,94,61,20,98.82,15,200044286,10
2019-07-01,12:29:00,0,572,421,84,41,26,99.87,15,200044286,10
2019-07-01,12:44:00,0,601,423,107,54,17,97.59,15,200044286,10
2019-07-01,12:59:00,0,532,377,90,41,24,98.95,15,200044286,10
2019-07-01,13:14:00,0,537,377,103,44,13,99.32,15,200044286,10
2019-07-01,13:29:00,0,554,391,88,49,26,98.17,15,200044286,10
2019-07-01,13:44:00,0,546,407,78,39,22,98.98,15,200044286,10
2019-07-01,13:59:00,0,572,412,94,46,20,97.54,15,200044286,10
2019-07-01,14:14:00,0,529,376,79,61,13,99.04,15,200044286,10
2019-07-01,14:29:00,0,567,417,90,42,18,98.31,15,200044286,10
2019-07-01,14:44:00,0,589,427,100,42,20,96.26,15,200044286,10
2019-07-01,14:59:00,0,580,417,103,41,19,97.89,15,200044286,10
2019-07-01,15:14:00,0,597,422,112,43,20,98.98,15,200044286,10
2019-07-01,15:29:00,0,623,466,109,35,13,98.58,15,200044286,10
2019-07-01,15:44:00,0,644,472,109,41,22,97.26,15,200044286,10
2019-07-01,15:59:00,0,655,491,107,42,15,99.26,15,200044286,10
2019-07-01,16:14:00,0,688,531,98,46,13,95.37,15,200044286,10
2019-07-01,16:29:00,0,834,684,111,30,9,92.83,15,200044286,10
2019-07-01,16:44:00,0,781,630,101,35,15,97.09,15,200044286,10
2019-07-01,16:59:00,0,865,719,105,34,7,95.72,15,200044286,10
2019-07-01,17:14:00,0,798,662,103,22,11,96.72,15,200044286,10
2019-07-01,17:29:00,0,855,728,99,16,12,97.56,15,200044286,10
2019-07-01,17:44:00,0,809,691,87,23,8,98.78,15,200044286,10
2019-07-01,17:59:00,0,832,716,89,20,7,97.79,15,200044286,10
2019-07-01,18:14:00,0,730,622,78,13,17,99.63,15,200044286,10
2019-07-01,18:29:00,0,701,612,63,17,9,98.96,15,200044286,10
2019-07-01,18:44:00,0,610,512,74,15,9,102.34,15,200044286,10
2019-07-01,18:59:00,0,626,544,59,15,8,95.60,15,200044286,10
2019-07-01,19:14:00,0,553,465,64,16,8,104.05,15,200044286,10
2019-07-01,19:29:00,0,501,414,62,11,14,104.20,15,200044286,10
2019-07-01,19:44:00,0,421,351,46,11,13,105.32,15,200044286,10
2019-07-01,19:59:00,0,360,297,44,11,8,106.51,15,200044286,10
2019-07-01,20:14:00,0,325,271,30,15,9,107.25,15,200044286,10
2019-07-01,20:29:00,0,357,296,40,12,9,105.18,15,200044286,10
2019-07-01,20:44:00,0,279,216,41,11,11,104.88,15,200044286,10
2019-07-01,20:59:00,0,242,195,29,8,10,105.89,15,200044286,10
2019-07-01,21:14:00,0,272,212,44,9,7,106.25,15,200044286,10
2019-07-01,21:29:00,0,242,196,33,8,5,106.17,15,200044286,10
2019-07-01,21:44:00,0,223,177,32,6,8,106.49,15,200044286,10
2019-07-01,21:59:00,0,189,154,23,5,7,102.40,15,200044286,10
2019-07-01,22:14:00,0,224,192,19,5,8,102.57,15,200044286,10
2019-07-01,22:29:00,0,191,150,30,6,5,103.59,15,200044286,10
2019-07-01,22:44:00,0,148,123,19,5,1,103.34,15,200044286,10
2019-07-01,22:59:00,0,146,115,19,6,6,101.44,15,200044286,10
2019-07-01,23:14:00,0,120,96,7,12,5,103.42,15,200044286,10
2019-07-01,23:29:00,0,120,102,8,7,3,105.27,15,200044286,10
2019-07-01,23:44:00,0,92,68,12,9,3,101.36,15,200044286,10
2019-07-01,23:59:00,0,62,51,1,5,5,106.11,15,200044286,10
2019-07-02,00:14:00,0,71,47,9,4,11,101.40,15,200044286,10
2019-07-02,00:29:00,0,73,45,12,8,8,98.54,15,200044286,10
2019-07-02,00:44:00,0,58,37,4,6,11,101.59,15,200044286,10
2019-07-02,00:59:00,0,53,35,5,6,7,97.21,15,200044286,10
2019-07-02,01:14:00,1,49,28,8,9,4,101.46,15,200044286,10
2019-07-02,01:29:00,1,38,22,6,3,7,103.24,15,200044286,10
2019-07-02,01:44:00,1,45,19,5,7,14,97.08,15,200044286,10
2019-07-02,01:59:00,1,35,21,4,4,6,98.98,15,200044286,10
2019-07-02,02:14:00,1,47,28,5,8,6,95.36,15,200044286,10
2019-07-02,02:29:00,1,42,21,6,6,9,95.47,15,200044286,10
2019-07-02,02:44:00,1,26,14,2,5,5,97.60,15,200044286,10
2019-07-02,02:59:00,1,28,18,2,3,5,96.72,15,200044286,10
2019-07-02,03:14:00,1,44,23,9,3,9,99.54,15,200044286,10
2019-07-02,03:29:00,1,33,22,5,1,5,102.51,15,200044286,10
2019-07-02,03:44:00,1,56,29,12,6,9,100.00,15,200044286,10
2019-07-02,03:59:00,1,44,30,4,5,5,96.83,15,200044286,10
2019-07-02,04:14:00,1,59,34,9,8,8,99.08,15,200044286,10
2019-07-02,04:29:00,1,70,43,11,5,11,103.25,15,200044286,10
2019-07-02,04:44:00,1,57,41,2,10,4,99.97,15,200044286,10
2019-07-02,04:59:00,1,95,56,18,10,11,101.94,15,200044286,10
2019-07-02,05:14:00,1,109,68,20,12,9,103.25,15,200044286,10
2019-07-02,05:29:00,1,92,53,20,9,10,104.37,15,200044286,10
2019-07-02,05:44:00,1,200,132,32,20,16,103.91,15,200044286,10
2019-07-02,05:59:00,1,216,140,30,21,25,105.76,15,200044286,10
2019-07-02,06:14:00,1,273,192,35,24,22,103.53,15,200044286,10
2019-07-02,06:29:00,1,462,334,72,35,21,103.31,15,200044286,10
