MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2018-06-01,00:14:00,9,102,79,11,2,10,102.01,15,200044286,8
2018-06-01,00:29:00,9,90,63,9,6,12,97.95,15,200044286,8
2018-06-01,00:44:00,9,68,49,8,6,5,95.26,15,200044286,8
2018-06-01,00:59:00,9,84,57,10,7,10,101.05,15,200044286,8
2018-06-01,01:14:00,11,64,43,13,5,3,100.15,15,200044286,8
2018-06-01,01:29:00,11,56,36,6,7,7,100.29,15,200044286,8
2018-06-01,01:44:00,11,50,30,8,3,9,98.90,15,200044286,8
2018-06-01,01:59:00,11,60,44,7,4,5,100.32,15,200044286,8
2018-06-01,02:14:00,11,61,37,10,4,10,98.36,15,200044286,8
2018-06-01,02:29:00,11,44,30,2,4,8,99.72,15,200044286,8
2018-06-01,02:44:00,11,44,27,9,4,4,101.97,15,200044286,8
2018-06-01,02:59:00,11,45,35,4,2,4,105.34,15,200044286,8
2018-06-01,03:14:00,11,55,36,6,8,5,99.67,15,200044286,8
2018-06-01,03:29:00,11,58,44,5,2,7,99.79,15,200044286,8
2018-06-01,03:44:00,11,60,43,11,3,3,100.45,15,200044286,8
2018-06-01,03:59:00,11,66,46,5,8,7,104.08,15,200044286,8
2018-06-01,04:14:00,11,63,43,10,4,6,100.42,15,200044286,8
2018-06-01,04:29:00,11,72,46,14,2,10,101.91,15,200044286,8
2018-06-01,04:44:00,11,79,46,11,13,9,102.86,15,200044286,8
2018-06-01,04:59:00,11,98,61,19,12,6,107.67,15,200044286,8
2018-06-01,05:14:00,11,96,61,12,6,17,101.76,15,200044286,8
2018-06-01,05:29:00,11,114,72,12,18,12,104.40,15,200044286,8
2018-06-01,05:44:00,11,159,102,19,20,18,103.41,15,200044286,8
2018-06-01,05:59:00,11,172,101,19,30,22,102.70,15,200044286,8
2018-06-01,06:14:00,11,236,157,35,30,14,105.08,15,200044286,8
2018-06-01,06:29:00,11,329,242,46,23,18,105.45,15,200044286,8
2018-06-01,06:44:00,11,535,399,78,28,30,101.73,15,200044286,8
2018-06-01,06:59:00,11,654,452,122,51,29,101.23,15,200044286,8
2018-06-01,07:14:00,11,703,524,117,39,23,98.20,15,200044286,8
2018-06-01,07:29:00,11,803,604,127,47,25,94.04,15,200044286,8
2018-06-01,07:44:00,11,785,596,128,48,13,95.00,15,200044286,8
2018-06-01,07:59:00,11,763,560,126,58,19,95.26,15,200044286,8
2018-06-01,08:14:00,11,733,553,108,56,16,96.23,15,200044286,8
2018-06-01,08:29:00,11,692,526,95,48,23,98.50,15,200044286,8
2018-06-01,08:44:00,11,640,458,112,50,20,97.42,15,200044286,8
2018-06-01,08:59:00,11,630,465,94,46,25,98.22,15,200044286,8
2018-06-01,09:14:00,11,559,384,87,67,21,98.75,15,200044286,8
2018-06-01,09:29:00,11,614,461,79,51,23,95.53,15,200044286,8
2018-06-01,09:44:00,11,705,525,111,50,19,94.18,15,200044286,8
2018-06-01,09:59:00,11,660,466,119,46,29,97.18,15,200044286,8
2018-06-01,10:14:00,11,639,472,94,50,23,95.50,15,200044286,8
2018-06-01,10:29:00,11,630,472,89,49,20,96.36,15,200044286,8
2018-06-01,10:44:00,11,579,428,96,40,15,98.60,15,200044286,8
2018-06-01,10:59:00,11,481,340,86,32,23,97.49,15,200044286,8
2018-06-01,11:14:00,11,545,410,78,42,15,98.03,15,200044286,8
2018-06-01,11:29:00,11,637,471,84,66,16,97.89,15,200044286,8
2018-06-01,11:44:00,11,455,341,66,35,13,98.64,15,200044286,8
2018-06-01,11:59:00,11,653,492,97,44,20,70.51,15,200044286,8
2018-06-01,12:14:00,11,631,480,97,41,13,96.90,15,200044286,8
2018-06-01,12:29:00,11,720,542,128,33,17,96.47,15,200044286,8
2018-06-01,12:44:00,11,660,500,93,48,19,96.24,15,200044286,8
2018-06-01,12:59:00,11,716,545,110,46,15,97.40,15,200044286,8
2018-06-01,13:14:00,11,720,557,101,43,19,96.41,15,200044286,8
2018-06-01,13:29:00,11,759,597,110,37,15,94.49,15,200044286,8
2018-06-01,13:44:00,11,720,546,110,36,28,95.58,15,200044286,8
2018-06-01,13:59:00,11,712,530,126,41,15,95.65,15,200044286,8
2018-06-01,14:14:00,11,692,528,97,48,19,95.16,15,200044286,8
2018-06-01,14:29:00,11,725,521,127,53,24,95.02,15,200044286,8
2018-06-01,14:44:00,11,709,554,105,42,8,96.22,15,200044286,8
2018-06-01,14:59:00,11,712,528,118,50,16,95.78,15,200044286,8
