MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2015-11-01,00:14:00,6,151,117,25,5,4,108.14,15,200044286,3
2015-11-01,00:29:00,6,147,113,24,3,7,106.67,15,200044286,3
2015-11-01,00:44:00,6,141,124,12,4,1,105.35,15,200044286,3
2015-11-01,00:59:00,6,107,87,11,4,5,102.45,15,200044286,3
2015-11-01,01:14:00,6,89,74,10,3,2,103.71,15,200044286,3
2015-11-01,01:29:00,6,118,101,13,3,1,108.68,15,200044286,3
2015-11-01,01:44:00,6,120,87,26,4,3,106.57,15,200044286,3
2015-11-01,01:59:00,6,98,79,16,0,3,105.78,15,200044286,3
2015-11-01,02:14:00,6,89,69,12,4,4,102.62,15,200044286,3
2015-11-01,02:29:00,6,99,70,20,3,6,103.02,15,200044286,3
2015-11-01,02:44:00,6,90,68,18,2,2,97.76,15,200044286,3
2015-11-01,02:59:00,6,98,71,19,4,4,100.94,15,200044286,3
2015-11-01,03:14:00,6,82,65,11,4,2,101.52,15,200044286,3
2015-11-01,03:29:00,6,67,48,14,2,3,101.23,15,200044286,3
2015-11-01,03:44:00,6,67,53,9,1,4,104.98,15,200044286,3
2015-11-01,03:59:00,6,75,59,10,5,1,102.77,15,200044286,3
2015-11-01,04:14:00,6,65,46,17,1,1,108.98,15,200044286,3
2015-11-01,04:29:00,6,81,60,11,7,3,105.63,15,200044286,3
2015-11-01,04:44:00,6,87,61,15,7,4,105.39,15,200044286,3
2015-11-01,04:59:00,6,74,52,13,6,3,,15,200044286,3
2015-11-01,05:14:00,6,53,39,9,3,2,98.18,15,200044286,3
2015-11-01,05:29:00,6,61,44,9,7,1,106.25,15,200044286,3
2015-11-01,05:44:00,6,80,58,13,4,5,103.85,15,200044286,3
2015-11-01,05:59:00,6,74,50,9,9,6,97.18,15,200044286,3
2015-11-01,06:14:00,6,69,52,9,5,3,107.73,15,200044286,3
2015-11-01,06:29:00,6,89,64,11,10,4,105.60,15,200044286,3
2015-11-01,06:44:00,6,129,99,12,12,6,110.38,15,200044286,3
2015-11-01,06:59:00,6,116,88,12,11,5,107.66,15,200044286,3
2015-11-01,07:14:00,6,117,87,19,6,5,110.43,15,200044286,3
2015-11-01,07:29:00,6,116,83,25,4,4,105.94,15,200044286,3
2015-11-01,07:44:00,6,143,111,22,9,1,116.13,15,200044286,3
2015-11-01,07:59:00,6,156,110,29,8,9,107.44,15,200044286,3
2015-11-01,08:14:00,6,152,129,11,9,3,111.89,15,200044286,3
2015-11-01,08:29:00,6,175,135,30,4,6,106.93,15,200044286,3
2015-11-01,08:44:00,6,213,166,33,5,9,106.80,15,200044286,3
2015-11-01,08:59:00,6,209,165,31,8,5,109.90,15,200044286,3
2015-11-01,09:14:00,6,231,181,45,4,1,104.94,15,200044286,3
2015-11-01,09:29:00,6,338,289,39,4,6,106.30,15,200044286,3
2015-11-01,09:44:00,6,340,283,47,2,8,107.71,15,200044286,3
2015-11-01,09:59:00,6,462,398,54,6,4,110.30,15,200044286,3
2015-11-01,10:14:00,6,464,404,50,8,2,103.64,15,200044286,3
2015-11-01,10:29:00,6,508,439,56,9,4,102.97,15,200044286,3
2015-11-01,10:44:00,6,608,525,72,6,5,101.91,15,200044286,3
2015-11-01,10:59:00,6,678,591,78,5,4,104.70,15,200044286,3
2015-11-01,11:14:00,6,662,575,76,5,6,106.59,15,200044286,3
2015-11-01,11:29:00,6,629,545,77,6,1,101.75,15,200044286,3
2015-11-01,11:44:00,6,677,582,80,9,6,104.61,15,200044286,3
2015-11-01,11:59:00,6,702,621,61,11,9,87.15,15,200044286,3
2015-11-01,12:14:00,6,683,601,70,9,3,94.01,15,200044286,3
2015-11-01,12:29:00,6,675,593,70,5,7,99.01,15,200044286,3
2015-11-01,12:44:00,6,706,620,72,9,5,100.78,15,200044286,3
2015-11-01,12:59:00,6,657,572,69,10,6,100.88,15,200044286,3
2015-11-01,13:14:00,6,631,557,61,7,6,,15,200044286,3
2015-11-01,13:29:00,6,656,576,68,8,4,102.62,15,200044286,3
2015-11-01,13:44:00,6,621,549,55,8,9,99.65,15,200044286,3
2015-11-01,13:59:00,6,583,515,54,7,7,100.76,15,200044286,3
2015-11-01,14:14:00,6,563,489,62,9,3,101.71,15,200044286,3
2015-11-01,14:29:00,6,511,436,66,4,5,104.88,15,200044286,3
2015-11-01,14:44:00,6,554,486,54,10,4,103.52,15,200044286,3
2015-11-01,14:59:00,6,547,488,50,7,2,101.47,15,200044286,3
2015-11-01,15:14:00,6,491,419,51,9,12,103.33,15,200044286,3
2015-11-01,15:29:00,6,548,477,54,10,7,104.05,15,200044286,3
2015-11-01,15:44:00,6,493,418,59,10,6,101.72,15,200044286,3
2015-11-01,15:59:00,6,548,469,64,10,5,110.84,15,200044286,3
2015-11-01,16:14:00,6,569,488,63,9,9,99.89,15,200044286,3
2015-11-01,16:29:00,6,509,454,48,4,3,105.01,15,200044286,3
2015-11-01,16:44:00,6,596,530,52,7,7,97.71,15,200044286,3
2015-11-01,16:59:00,6,561,491,61,5,4,101.32,15,200044286,3
2015-11-01,17:14:00,6,587,513,54,13,7,99.65,15,200044286,3
2015-11-01,17:29:00,6,563,514,39,6,4,96.31,15,200044286,3
2015-11-01,17:44:00,6,539,475,54,4,6,94.83,15,200044286,3
2015-11-01,17:59:00,6,578,513,55,4,6,,15,200044286,3
2015-11-01,18:14:00,6,517,466,40,5,6,93.75,15,200044286,3
2015-11-01,18:29:00,6,531,470,54,5,2,95.59,15,200044286,3
2015-11-01,18:44:00,6,489,422,52,9,6,97.60,15,200044286,3
2015-11-01,18:59:00,6,447,394,43,7,3,98.74,15,200044286,3
2015-11-01,19:14:00,6,464,410,41,7,6,101.79,15,200044286,3
2015-11-01,19:29:00,6,453,406,39,4,4,,15,200044286,3
2015-11-01,19:44:00,6,459,398,47,6,8,97.66,15,200044286,3
2015-11-01,19:59:00,6,378,328,35,10,5,100.03,15,200044286,3
2015-11-01,20:14:00,6,363,320,28,6,9,103.09,15,200044286,3
2015-11-01,20:29:00,6,318,272,40,2,4,102.47,15,200044286,3
2015-11-01,20:44:00,6,330,286,35,4,5,101.85,15,200044286,3
2015-11-01,20:59:00,6,320,275,31,4,10,101.74,15,200044286,3
2015-11-01,21:14:00,6,257,230,14,6,7,102.71,15,200044286,3
2015-11-01,21:29:00,6,277,230,35,3,9,100.72,15,200044286,3
2015-11-01,21:44:00,6,284,240,26,9,9,101.00,15,200044286,3
2015-11-01,21:59:00,6,273,243,19,7,4,98.52,15,200044286,3
2015-11-01,22:14:00,6,184,149,26,5,4,106.16,15,200044286,3
2015-11-01,22:29:00,6,188,167,18,1,2,99.86,15,200044286,3
2015-11-01,22:44:00,6,159,140,12,3,4,105.06,15,200044286,3
2015-11-01,22:59:00,6,152,127,13,8,4,101.05,15,200044286,3
2015-11-01,23:14:00,6,120,100,12,6,2,119.33,15,200044286,3
2015-11-01,23:29:00,6,128,98,14,5,11,103.01,15,200044286,3
2015-11-01,23:44:00,6,94,79,7,4,4,103.83,15,200044286,3
2015-11-01,23:59:00,6,89,70,12,2,5,101.31,15,200044286,3
2015-11-02,00:14:00,0,87,66,8,9,4,102.35,15,200044286,3
2015-11-02,00:29:00,0,63,43,8,2,10,102.48,15,200044286,3
2015-11-02,00:44:00,0,56,41,4,5,6,106.03,15,200044286,3
2015-11-02,00:59:00,0,51,37,7,4,3,110.29,15,200044286,3
2015-11-02,01:14:00,0,52,40,3,5,4,97.85,15,200044286,3
2015-11-02,01:29:00,0,33,23,6,2,2,112.00,15,200044286,3
2015-11-02,01:44:00,0,39,29,6,0,4,101.06,15,200044286,3
2015-11-02,01:59:00,0,35,27,6,0,2,107.30,15,200044286,3
2015-11-02,02:14:00,0,31,19,3,3,6,97.13,15,200044286,3
2015-11-02,02:29:00,0,23,13,4,1,5,87.72,15,200044286,3
2015-11-02,02:44:00,0,20,12,2,1,5,104.35,15,200044286,3
2015-11-02,02:59:00,0,30,21,2,5,2,102.73,15,200044286,3
2015-11-02,03:14:00,0,24,11,3,6,4,86.01,15,200044286,3
2015-11-02,03:29:00,0,21,11,3,2,5,95.31,15,200044286,3
2015-11-02,03:44:00,0,29,22,3,1,3,104.34,15,200044286,3
2015-11-02,03:59:00,0,22,13,3,2,4,109.00,15,200044286,3
2015-11-02,04:14:00,0,31,21,5,3,2,0.00,15,200044286,3
2015-11-02,04:29:00,0,47,25,8,8,6,99.37,15,200044286,3
2015-11-02,04:44:00,0,69,48,8,9,4,97.20,15,200044286,3
2015-11-02,04:59:00,0,77,54,6,12,5,100.21,15,200044286,3
2015-11-02,05:14:00,0,81,58,15,1,7,102.66,15,200044286,3
2015-11-02,05:29:00,0,109,82,12,6,9,105.03,15,200044286,3
2015-11-02,05:44:00,0,126,90,14,12,10,107.04,15,200044286,3
2015-11-02,05:59:00,0,182,125,27,14,16,103.28,15,200044286,3
2015-11-02,06:14:00,0,225,156,24,26,19,100.74,15,200044286,3
2015-11-02,06:29:00,0,345,266,51,17,11,104.78,15,200044286,3
2015-11-02,06:44:00,0,477,370,65,25,17,97.41,15,200044286,3
2015-11-02,06:59:00,0,691,546,91,40,14,97.93,15,200044286,3
2015-11-02,07:14:00,0,879,698,116,46,19,89.00,15,200044286,3
2015-11-02,07:29:00,0,980,809,110,39,22,82.69,15,200044286,3
2015-11-02,07:44:00,0,945,792,108,28,17,48.24,15,200044286,3
2015-11-02,07:59:00,0,891,739,90,42,20,49.78,15,200044286,3
2015-11-02,08:14:00,0,892,731,95,41,25,56.84,15,200044286,3
2015-11-02,08:29:00,0,754,606,85,43,20,45.74,15,200044286,3
2015-11-02,08:44:00,0,745,587,92,45,21,49.36,15,200044286,3
2015-11-02,08:59:00,0,687,534,85,42,26,51.25,15,200044286,3
2015-11-02,09:14:00,0,742,579,83,56,24,59.87,15,200044286,3
2015-11-02,09:29:00,0,672,514,100,43,15,99.46,15,200044286,3
2015-11-02,09:44:00,0,606,452,103,35,16,100.04,15,200044286,3
2015-11-02,09:59:00,0,636,456,107,49,24,99.17,15,200044286,3
2015-11-02,10:14:00,0,652,456,114,64,18,97.59,15,200044286,3
2015-11-02,10:29:00,0,616,446,82,73,15,97.85,15,200044286,3
2015-11-02,10:44:00,0,608,434,93,60,21,98.84,15,200044286,3
2015-11-02,10:59:00,0,654,464,112,57,21,99.07,15,200044286,3
2015-11-02,11:14:00,0,565,421,77,45,22,103.42,15,200044286,3
2015-11-02,11:29:00,0,598,413,95,57,33,100.51,15,200044286,3
2015-11-02,11:44:00,0,574,392,102,60,20,99.17,15,200044286,3
2015-11-02,11:59:00,0,594,408,101,59,26,98.91,15,200044286,3
2015-11-02,12:14:00,0,608,438,92,58,20,97.72,15,200044286,3
2015-11-02,12:29:00,0,577,421,76,46,34,99.30,15,200044286,3
2015-11-02,12:44:00,0,551,388,87,55,21,105.55,15,200044286,3
2015-11-02,12:59:00,0,547,397,77,50,23,103.64,15,200044286,3
2015-11-02,13:14:00,0,581,426,90,46,19,100.95,15,200044286,3
2015-11-02,13:29:00,0,585,412,103,47,23,100.29,15,200044286,3
2015-11-02,13:44:00,0,605,437,105,44,19,100.59,15,200044286,3
2015-11-02,13:59:00,0,526,357,90,59,20,100.60,15,200044286,3
2015-11-02,14:14:00,0,523,357,83,60,23,106.41,15,200044286,3
2015-11-02,14:29:00,0,551,368,96,66,21,98.72,15,200044286,3
2015-11-02,14:44:00,0,598,441,88,49,20,100.36,15,200044286,3
2015-11-02,14:59:00,0,563,387,93,64,19,99.53,15,200044286,3
2015-11-02,15:14:00,0,569,401,97,55,16,103.07,15,200044286,3
2015-11-02,15:29:00,0,620,458,99,47,16,99.12,15,200044286,3
2015-11-02,15:44:00,0,679,484,128,56,11,100.52,15,200044286,3
2015-11-02,15:59:00,0,662,512,81,52,17,98.44,15,200044286,3
2015-11-02,16:14:00,0,719,564,113,34,8,100.13,15,200044286,3
2015-11-02,16:29:00,0,747,609,93,37,8,94.79,15,200044286,3
2015-11-02,16:44:00,0,753,585,122,40,6,91.47,15,200044286,3
2015-11-02,16:59:00,0,869,746,79,30,14,83.16,15,200044286,3
2015-11-02,17:14:00,0,795,658,103,23,11,80.10,15,200044286,3
2015-11-02,17:29:00,0,843,731,75,27,10,64.03,15,200044286,3
2015-11-02,17:44:00,0,850,722,95,23,10,55.19,15,200044286,3
2015-11-02,17:59:00,0,764,667,69,21,7,45.21,15,200044286,3
2015-11-02,18:14:00,0,799,697,68,22,12,52.79,15,200044286,3
2015-11-02,18:29:00,0,825,706,74,32,13,57.15,15,200044286,3
2015-11-02,18:44:00,0,707,608,69,22,8,87.80,15,200044286,3
2015-11-02,18:59:00,0,667,590,51,12,14,88.13,15,200044286,3
2015-11-02,19:14:00,0,553,466,56,17,14,95.32,15,200044286,3
2015-11-02,19:29:00,0,533,443,66,14,10,96.64,15,200044286,3
2015-11-02,19:44:00,0,454,380,51,11,12,99.83,15,200044286,3
2015-11-02,19:59:00,0,368,310,32,18,8,102.75,15,200044286,3
2015-11-02,20:14:00,0,355,287,39,18,11,101.68,15,200044286,3
2015-11-02,20:29:00,0,334,276,37,12,9,101.58,15,200044286,3
2015-11-02,20:44:00,0,238,185,37,11,5,102.78,15,200044286,3
2015-11-02,20:59:00,0,253,192,39,9,13,104.41,15,200044286,3
2015-11-02,21:14:00,0,228,194,22,5,7,102.83,15,200044286,3
2015-11-02,21:29:00,0,239,198,31,5,5,103.00,15,200044286,3
2015-11-02,21:44:00,0,194,162,24,6,2,106.55,15,200044286,3
2015-11-02,21:59:00,0,186,158,19,5,4,105.00,15,200044286,3
2015-11-02,22:14:00,0,174,142,22,4,6,107.23,15,200044286,3
2015-11-02,22:29:00,0,157,132,20,1,4,104.36,15,200044286,3
2015-11-02,22:44:00,0,128,99,18,4,7,104.56,15,200044286,3
2015-11-02,22:59:00,0,129,100,16,6,7,108.04,15,200044286,3
2015-11-02,23:14:00,0,123,92,9,7,15,102.25,15,200044286,3
2015-11-02,23:29:00,0,98,75,11,8,4,108.53,15,200044286,3
2015-11-02,23:44:00,0,71,46,11,10,4,102.64,15,200044286,3
2015-11-02,23:59:00,0,68,54,8,2,4,106.40,15,200044286,3
2015-11-03,00:14:00,1,60,36,8,8,8,98.78,15,200044286,3
2015-11-03,00:29:00,1,53,29,10,6,8,101.24,15,200044286,3
2015-11-03,00:44:00,1,48,23,6,4,15,97.69,15,200044286,3
2015-11-03,00:59:00,1,64,41,9,4,10,107.10,15,200044286,3
2015-11-03,01:14:00,1,43,30,5,2,6,103.54,15,200044286,3
