MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2015-07-01,00:14:00,1,72,52,6,5,9,,15,200044286,3
2015-07-01,00:29:00,1,58,47,6,2,3,,15,200044286,3
2015-07-01,00:44:00,1,59,36,7,7,9,,15,200044286,3
2015-07-01,00:59:00,1,58,43,5,2,8,,15,200044286,3
2015-07-01,01:14:00,2,44,29,3,6,6,,15,200044286,3
2015-07-01,01:29:00,2,42,29,7,3,3,,15,200044286,3
2015-07-01,01:44:00,2,34,21,2,2,9,,14,200044286,3
2015-07-01,01:59:00,2,31,19,3,5,4,,15,200044286,3
2015-07-01,02:14:00,2,38,18,5,4,11,,15,200044286,3
2015-07-01,02:29:00,2,49,30,8,2,9,,15,200044286,3
2015-07-01,02:44:00,2,40,26,4,4,6,,15,200044286,3
2015-07-01,02:59:00,2,25,15,1,5,4,,15,200044286,3
2015-07-01,03:14:00,2,40,18,5,8,9,,15,200044286,3
2015-07-01,03:29:00,2,30,20,3,4,3,,15,200044286,3
2015-07-01,03:44:00,2,41,22,8,4,7,,15,200044286,3
2015-07-01,03:59:00,2,49,22,8,9,10,,15,200044286,3
2015-07-01,04:14:00,2,37,23,6,5,3,,15,200044286,3
2015-07-01,04:29:00,2,74,57,4,7,6,,15,200044286,3
2015-07-01,04:44:00,2,68,45,9,8,6,,15,200044286,3
2015-07-01,04:59:00,2,84,54,11,14,5,,15,200044286,3
2015-07-01,05:14:00,2,86,59,11,5,11,,15,200044286,3
2015-07-01,05:29:00,2,131,81,21,12,17,,15,200044286,3
2015-07-01,05:44:00,2,147,95,23,17,12,,15,200044286,3
2015-07-01,05:49:00,2,129,93,15,6,15,,5,200044286,3
2015-07-01,06:14:59,2,,,,,,,0,200044286,3
2015-07-01,06:29:59,2,,,,,,,0,200044286,3
2015-07-01,06:44:59,2,,,,,,,0,200044286,3
2015-07-01,06:59:00,2,767,600,89,50,29,97.04,10,200044286,3
2015-07-01,07:14:00,2,862,689,103,43,27,94.56,15,200044286,3
2015-07-01,07:29:00,2,949,789,104,39,17,91.58,15,200044286,3
2015-07-01,07:44:00,2,999,821,124,36,18,70.95,15,200044286,3
2015-07-01,07:59:00,2,896,738,105,45,8,70.48,15,200044286,3
2015-07-01,08:14:00,2,741,589,91,37,24,51.23,15,200044286,3
2015-07-01,08:29:00,2,739,604,75,32,28,44.05,15,200044286,3
2015-07-01,08:44:00,2,679,548,73,32,26,35.30,15,200044286,3
2015-07-01,08:59:00,2,701,558,76,39,28,40.94,15,200044286,3
2015-07-01,09:14:00,2,766,592,95,52,27,50.84,15,200044286,3
2015-07-01,09:29:00,2,687,531,88,45,23,63.45,15,200044286,3
