MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2018-08-01,00:14:00,9,73,46,12,6,9,98.60,15,200044286,8
2018-08-01,00:29:00,9,55,34,6,7,8,98.26,15,200044286,8
2018-08-01,00:44:00,9,51,31,5,5,10,97.98,15,200044286,8
2018-08-01,00:59:00,9,38,27,3,2,6,100.39,15,200044286,8
2018-08-01,01:14:00,9,43,30,3,5,5,99.41,15,200044286,8
2018-08-01,01:29:00,9,38,23,2,3,10,98.33,15,200044286,8
2018-08-01,01:44:00,9,37,19,4,9,5,95.37,15,200044286,8
2018-08-01,01:59:00,9,29,18,4,2,5,100.14,15,200044286,8
2018-08-01,02:14:00,9,33,16,2,6,9,98.10,15,200044286,8
2018-08-01,02:29:00,9,33,23,2,4,4,97.48,15,200044286,8
2018-08-01,02:44:00,9,30,19,2,1,8,98.00,15,200044286,8
2018-08-01,02:59:00,9,30,19,4,1,6,100.88,15,200044286,8
2018-08-01,03:14:00,9,30,18,5,3,4,94.09,15,200044286,8
2018-08-01,03:29:00,9,31,18,3,4,6,97.63,15,200044286,8
2018-08-01,03:44:00,9,37,19,7,5,6,99.32,15,200044286,8
2018-08-01,03:59:00,9,49,32,2,5,10,97.18,15,200044286,8
2018-08-01,04:14:00,9,44,29,7,4,4,99.99,15,200044286,8
2018-08-01,04:29:00,9,52,34,8,6,4,101.15,15,200044286,8
2018-08-01,04:44:00,9,51,26,6,12,7,96.61,15,200044286,8
2018-08-01,04:59:00,9,67,41,8,11,7,99.75,15,200044286,8
2018-08-01,05:14:00,9,100,54,16,13,17,101.06,15,200044286,8
2018-08-01,05:29:00,9,96,56,12,15,13,99.87,15,200044286,8
2018-08-01,05:44:00,9,157,99,22,16,20,97.99,15,200044286,8
2018-08-01,05:59:00,9,172,126,23,16,7,108.23,15,200044286,8
2018-08-01,06:14:00,9,244,166,36,25,17,103.92,15,200044286,8
2018-08-01,06:29:00,9,349,260,43,31,15,105.44,15,200044286,8
2018-08-01,06:44:00,9,554,412,90,32,20,103.35,15,200044286,8
2018-08-01,06:59:00,9,726,531,122,47,26,100.27,15,200044286,8
2018-08-01,07:14:00,9,820,639,134,28,19,98.64,15,200044286,8
2018-08-01,07:29:00,9,812,613,129,46,24,95.72,15,200044286,8
2018-08-01,07:44:00,9,1012,776,158,55,23,88.08,15,200044286,8
2018-08-01,07:59:00,9,901,693,141,45,22,94.73,15,200044286,8
2018-08-01,08:14:00,9,855,672,114,45,24,91.59,15,200044286,8
2018-08-01,08:29:00,9,711,548,98,48,17,48.61,15,200044286,8
2018-08-01,08:44:00,9,657,507,84,45,21,97.35,15,200044286,8
2018-08-01,08:59:00,9,666,502,94,55,15,98.47,15,200044286,8
2018-08-01,09:14:00,9,609,450,95,49,15,98.93,15,200044286,8
2018-08-01,09:29:00,9,636,482,94,40,20,97.59,15,200044286,8
2018-08-01,09:44:00,9,707,504,118,62,23,94.14,15,200044286,8
2018-08-01,09:59:00,9,635,482,84,52,17,98.11,15,200044286,8
2018-08-01,10:14:00,9,687,484,117,65,21,95.82,15,200044286,8
2018-08-01,10:29:00,9,598,430,96,50,22,98.82,15,200044286,8
2018-08-01,10:44:00,9,620,465,92,44,19,95.62,15,200044286,8
2018-08-01,10:59:00,9,642,468,94,47,33,95.76,15,200044286,8
2018-08-01,11:14:00,9,623,447,98,56,22,97.75,15,200044286,8
2018-08-01,11:29:00,9,613,429,112,53,19,98.02,15,200044286,8
2018-08-01,11:44:00,9,623,460,89,56,18,96.67,15,200044286,8
2018-08-01,11:59:00,9,642,459,110,55,18,96.97,15,200044286,8
2018-08-01,12:14:00,9,624,436,106,58,24,98.57,15,200044286,8
2018-08-01,12:29:00,9,586,427,86,48,25,97.80,15,200044286,8
2018-08-01,12:44:00,9,540,402,77,43,18,98.56,15,200044286,8
2018-08-01,12:59:00,9,572,421,88,46,17,99.62,15,200044286,8
2018-08-01,13:14:00,9,576,425,91,43,17,98.92,15,200044286,8
2018-08-01,13:29:00,9,577,420,83,50,24,98.35,15,200044286,8
2018-08-01,13:44:00,9,592,430,83,60,19,97.92,15,200044286,8
2018-08-01,13:59:00,9,621,466,91,48,16,98.52,15,200044286,8
2018-08-01,14:14:00,9,538,388,80,48,22,100.27,15,200044286,8
2018-08-01,14:29:00,9,589,416,108,49,16,99.44,15,200044286,8
2018-08-01,14:44:00,9,626,426,126,65,9,97.54,15,200044286,8
2018-08-01,14:59:00,9,602,429,96,61,16,95.97,15,200044286,8
