MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2016-07-01,00:14:00,3,203,184,4,9,6,88.36,15,200044286,4
2016-07-01,00:29:00,3,193,158,6,16,13,84.80,15,200044286,4
2016-07-01,00:44:00,3,213,179,6,14,14,86.00,15,200044286,4
2016-07-01,00:59:00,3,204,156,9,20,19,82.95,15,200044286,4
2016-07-01,01:14:00,4,128,107,5,7,9,82.70,15,200044286,4
2016-07-01,01:29:00,4,131,112,5,4,10,80.82,15,200044286,4
2016-07-01,01:44:00,4,88,71,7,1,9,84.37,15,200044286,4
2016-07-01,01:59:00,4,84,66,3,5,10,85.43,15,200044286,4
2016-07-01,02:14:00,4,77,52,5,8,12,84.65,15,200044286,4
2016-07-01,02:29:00,4,62,54,2,1,5,90.69,15,200044286,4
2016-07-01,02:44:00,4,77,70,1,3,3,87.41,15,200044286,4
2016-07-01,02:59:00,4,81,53,6,4,18,88.39,15,200044286,4
2016-07-01,03:14:00,4,89,72,5,4,8,83.08,15,200044286,4
2016-07-01,03:29:00,4,66,39,5,8,14,86.12,15,200044286,4
2016-07-01,03:44:00,4,97,80,5,5,7,86.76,15,200044286,4
2016-07-01,03:59:00,4,93,66,11,7,9,89.41,15,200044286,4
2016-07-01,04:14:00,4,80,63,5,5,7,88.83,15,200044286,4
2016-07-01,04:29:00,4,106,86,6,8,6,87.88,15,200044286,4
2016-07-01,04:44:00,4,147,113,13,11,10,88.24,15,200044286,4
2016-07-01,04:59:00,4,133,113,3,8,9,93.11,15,200044286,4
2016-07-01,05:14:00,4,119,95,6,10,8,92.26,15,200044286,4
2016-07-01,05:29:00,4,163,129,9,18,7,94.36,15,200044286,4
2016-07-01,05:44:00,4,213,162,17,15,19,91.18,15,200044286,4
2016-07-01,05:59:00,4,263,190,30,18,25,93.99,15,200044286,4
2016-07-01,06:14:00,4,280,231,13,18,18,94.49,15,200044286,4
2016-07-01,06:29:00,4,492,374,50,34,34,92.51,15,200044286,4
2016-07-01,06:44:00,4,670,537,71,40,22,92.44,15,200044286,4
2016-07-01,06:59:00,4,852,674,94,59,25,88.63,15,200044286,4
2016-07-01,07:14:00,4,947,780,93,48,26,81.48,15,200044286,4
2016-07-01,07:29:00,4,988,812,88,66,22,77.11,15,200044286,4
2016-07-01,07:44:00,4,961,785,83,65,28,76.27,15,200044286,4
2016-07-01,07:59:00,4,948,798,84,45,21,79.05,15,200044286,4
2016-07-01,08:14:00,4,850,705,81,44,20,83.55,15,200044286,4
2016-07-01,08:29:00,4,805,652,73,60,20,85.69,15,200044286,4
2016-07-01,08:44:00,4,786,644,71,55,16,83.26,15,200044286,4
2016-07-01,08:59:00,4,710,567,60,56,27,85.74,15,200044286,4
2016-07-01,09:14:00,4,797,658,70,44,25,83.27,15,200044286,4
2016-07-01,09:29:00,4,772,617,64,64,27,81.73,15,200044286,4
2016-07-01,09:44:00,4,806,665,66,46,29,80.57,15,200044286,4
2016-07-01,09:59:00,4,806,635,81,64,26,83.62,15,200044286,4
2016-07-01,10:14:00,4,756,640,50,48,18,82.94,15,200044286,4
2016-07-01,10:29:00,4,730,579,77,56,18,81.77,15,200044286,4
2016-07-01,10:44:00,4,719,572,65,54,28,82.23,15,200044286,4
2016-07-01,10:59:00,4,758,631,61,52,14,84.77,15,200044286,4
2016-07-01,11:14:00,4,813,640,84,68,21,81.61,15,200044286,4
2016-07-01,11:29:00,4,799,651,66,61,21,81.94,15,200044286,4
