MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2017-12-01,00:14:00,4,89,61,11,4,13,100.08,15,200044286,7
2017-12-01,00:29:00,4,78,45,12,9,12,98.20,15,200044286,7
2017-12-01,00:44:00,4,85,57,11,8,9,101.43,15,200044286,7
2017-12-01,00:59:00,4,57,39,6,3,9,99.65,15,200044286,7
2017-12-01,01:14:00,4,62,44,7,6,5,106.23,15,200044286,7
2017-12-01,01:29:00,4,57,39,10,1,7,100.53,15,200044286,7
2017-12-01,01:44:00,4,52,32,7,7,6,101.26,15,200044286,7
2017-12-01,01:59:00,4,44,29,8,4,3,103.69,15,200044286,7
2017-12-01,02:14:00,4,39,20,5,7,7,95.38,15,200044286,7
2017-12-01,02:29:00,4,53,31,6,5,11,98.11,15,200044286,7
2017-12-01,02:44:00,4,38,24,4,5,5,100.84,15,200044286,7
2017-12-01,02:59:00,4,39,18,7,6,8,98.22,15,200044286,7
2017-12-01,03:14:00,4,39,17,5,9,8,97.95,15,200044286,7
2017-12-01,03:29:00,4,38,23,5,1,9,98.35,15,200044286,7
2017-12-01,03:44:00,4,40,25,9,2,4,96.43,15,200044286,7
2017-12-01,03:59:00,4,48,35,5,5,3,99.82,15,200044286,7
2017-12-01,04:14:00,4,64,40,6,4,14,99.09,15,200044286,7
2017-12-01,04:29:00,4,68,45,9,8,6,98.86,15,200044286,7
2017-12-01,04:44:00,4,74,50,8,14,2,100.13,15,200044286,7
2017-12-01,04:59:00,4,67,39,12,8,8,102.25,15,200044286,7
2017-12-01,05:14:00,4,81,41,15,15,10,98.29,15,200044286,7
2017-12-01,05:29:00,4,99,67,13,8,11,99.26,15,200044286,7
2017-12-01,05:44:00,4,165,101,23,22,19,100.46,15,200044286,7
2017-12-01,05:59:00,4,202,137,23,26,16,101.20,15,200044286,7
2017-12-01,06:14:00,4,239,156,40,27,16,101.12,15,200044286,7
2017-12-01,06:29:00,4,334,237,47,31,19,99.87,15,200044286,7
2017-12-01,06:44:00,4,492,375,77,21,19,97.91,15,200044286,7
2017-12-01,06:59:00,4,683,527,103,36,17,92.45,15,200044286,7
2017-12-01,07:14:00,4,733,541,132,41,19,90.29,15,200044286,7
2017-12-01,07:29:00,4,863,673,125,40,25,81.36,15,200044286,7
2017-12-01,07:44:00,4,889,701,127,37,24,77.23,15,200044286,7
2017-12-01,07:59:00,4,754,589,107,34,24,90.59,15,200044286,7
2017-12-01,08:14:00,4,735,576,108,31,20,92.93,15,200044286,7
