MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2020-02-01,00:14:00,5,110,83,11,8,8,101.88,15,200044286,11
2020-02-01,00:29:00,5,107,78,12,8,9,98.72,15,200044286,11
2020-02-01,00:44:00,5,92,70,11,5,6,102.52,15,200044286,11
2020-02-01,00:59:00,5,90,61,13,10,6,98.74,15,200044286,11
2020-02-01,01:14:00,5,76,55,10,2,9,97.75,15,200044286,11
2020-02-01,01:29:00,5,67,49,10,5,3,100.24,15,200044286,11
2020-02-01,01:44:00,5,55,34,11,5,5,101.04,15,200044286,11
2020-02-01,01:59:00,5,62,44,6,6,6,97.73,15,200044286,11
2020-02-01,02:14:00,5,63,41,8,5,9,99.20,15,200044286,11
2020-02-01,02:29:00,5,70,53,6,3,8,98.10,15,200044286,11
2020-02-01,02:44:00,5,46,35,3,4,4,98.68,15,200044286,11
2020-02-01,02:59:00,5,54,45,4,2,3,99.57,15,200044286,11
2020-02-01,03:14:00,5,49,32,10,1,6,96.70,15,200044286,11
2020-02-01,03:29:00,5,57,41,9,3,4,96.28,15,200044286,11
2020-02-01,03:44:00,5,49,34,6,6,3,98.31,15,200044286,11
2020-02-01,03:59:00,5,58,37,11,4,6,100.01,15,200044286,11
2020-02-01,04:14:00,5,61,37,7,8,9,98.63,15,200044286,11
2020-02-01,04:29:00,5,65,46,8,3,8,98.30,15,200044286,11
2020-02-01,04:44:00,5,66,42,7,9,8,96.79,15,200044286,11
2020-02-01,04:59:00,5,71,48,7,10,6,97.79,15,200044286,11
2020-02-01,05:14:00,5,53,36,8,2,7,101.51,15,200044286,11
2020-02-01,05:29:00,5,69,43,8,11,7,99.34,15,200044286,11
2020-02-01,05:44:00,5,64,47,9,7,1,97.25,15,200044286,11
2020-02-01,05:59:00,5,91,51,13,10,17,95.71,15,200044286,11
2020-02-01,06:14:00,5,113,79,11,15,8,98.95,15,200044286,11
2020-02-01,06:29:00,5,127,89,20,13,5,106.34,15,200044286,11
2020-02-01,06:44:00,5,155,110,24,12,9,100.79,15,200044286,11
2020-02-01,06:59:00,5,171,125,28,12,6,99.82,15,200044286,11
2020-02-01,07:14:00,5,153,96,29,18,10,100.06,15,200044286,11
2020-02-01,07:29:00,5,181,128,33,13,7,101.47,15,200044286,11
2020-02-01,07:44:00,5,282,201,52,23,6,101.36,15,200044286,11
2020-02-01,07:59:00,5,274,200,47,19,8,103.05,15,200044286,11
2020-02-01,08:14:00,5,277,205,50,16,6,104.10,15,200044286,11
2020-02-01,08:29:00,5,346,277,49,16,4,101.42,15,200044286,11
2020-02-01,08:44:00,5,439,336,73,23,7,103.56,15,200044286,11
2020-02-01,08:59:00,5,484,387,67,22,8,100.08,15,200044286,11
2020-02-01,09:14:00,5,479,388,59,24,8,101.43,15,200044286,11
2020-02-01,09:29:00,5,525,425,71,21,8,99.86,15,200044286,11
2020-02-01,09:44:00,5,628,503,97,21,7,98.74,15,200044286,11
2020-02-01,09:59:00,5,653,540,90,16,7,97.48,15,200044286,11
2020-02-01,10:14:00,5,640,524,93,18,5,98.57,15,200044286,11
2020-02-01,10:29:00,5,589,489,73,18,9,98.37,15,200044286,11
2020-02-01,10:44:00,5,682,575,87,12,8,97.87,15,200044286,11
2020-02-01,10:59:00,5,679,580,76,16,7,98.20,15,200044286,11
2020-02-01,11:14:00,5,711,605,88,9,9,94.29,15,200044286,11
2020-02-01,11:29:00,5,758,636,101,17,4,97.00,15,200044286,11
2020-02-01,11:44:00,5,767,647,100,15,5,95.23,15,200044286,11
2020-02-01,11:59:00,5,740,639,72,16,13,92.54,15,200044286,11
2020-02-01,12:14:00,5,820,706,90,19,5,92.64,15,200044286,11
2020-02-01,12:29:00,5,742,648,76,11,7,95.26,15,200044286,11
2020-02-01,12:44:00,5,776,674,80,14,8,92.09,15,200044286,11
2020-02-01,12:59:00,5,651,554,81,10,6,42.51,15,200044286,11
2020-02-01,13:14:00,5,795,720,57,13,5,68.75,15,200044286,11
2020-02-01,13:29:00,5,699,607,80,6,6,92.20,15,200044286,11
2020-02-01,13:44:00,5,683,598,74,8,3,60.09,15,200044286,11
2020-02-01,13:59:00,5,634,548,72,9,5,97.23,15,200044286,11
2020-02-01,14:14:00,5,605,509,78,10,8,96.22,15,200044286,11
2020-02-01,14:29:00,5,639,548,72,11,8,97.30,15,200044286,11
2020-02-01,14:44:00,5,611,529,65,14,3,97.30,15,200044286,11
2020-02-01,14:59:00,5,616,509,85,12,10,93.86,15,200044286,11
2020-02-01,15:14:00,5,561,470,74,11,6,95.90,15,200044286,11
2020-02-01,15:29:00,5,522,455,54,6,7,98.29,15,200044286,11
2020-02-01,15:44:00,5,567,484,68,6,9,97.39,15,200044286,11
2020-02-01,15:59:00,5,540,468,57,9,6,97.51,15,200044286,11
2020-02-01,16:14:00,5,595,523,56,10,6,97.11,15,200044286,11
2020-02-01,16:29:00,5,560,482,64,9,5,98.71,15,200044286,11
2020-02-01,16:44:00,5,627,530,80,7,10,96.41,15,200044286,11
2020-02-01,16:59:00,5,580,494,72,10,4,95.05,15,200044286,11
2020-02-01,17:14:00,5,545,477,58,4,6,96.12,15,200044286,11
2020-02-01,17:29:00,5,559,477,66,10,6,93.94,15,200044286,11
2020-02-01,17:44:00,5,582,488,74,13,7,92.23,15,200044286,11
2020-02-01,17:59:00,5,554,476,70,2,6,94.84,15,200044286,11
2020-02-01,18:14:00,5,547,481,53,10,3,96.11,15,200044286,11
2020-02-01,18:29:00,5,533,456,63,9,5,97.68,15,200044286,11
2020-02-01,18:44:00,5,579,510,58,8,3,94.37,15,200044286,11
2020-02-01,18:59:00,5,525,447,62,11,5,94.70,15,200044286,11
2020-02-01,19:14:00,5,478,408,54,8,8,95.32,15,200044286,11
2020-02-01,19:29:00,5,435,374,50,8,3,100.37,15,200044286,11
2020-02-01,19:44:00,5,462,385,62,5,10,96.79,15,200044286,11
2020-02-01,19:59:00,5,377,321,40,6,10,97.64,15,200044286,11
2020-02-01,20:14:00,5,350,299,44,3,4,100.82,15,200044286,11
2020-02-01,20:29:00,5,330,268,47,11,4,101.14,15,200044286,11
2020-02-01,20:44:00,5,254,224,20,4,6,101.54,15,200044286,11
2020-02-01,20:59:00,5,250,221,24,1,4,103.50,15,200044286,11
2020-02-01,21:14:00,5,259,213,32,7,7,100.69,15,200044286,11
2020-02-01,21:29:00,5,253,220,23,4,6,101.49,15,200044286,11
2020-02-01,21:44:00,5,240,200,31,6,3,102.37,15,200044286,11
2020-02-01,21:59:00,5,222,181,32,5,4,103.00,15,200044286,11
2020-02-01,22:14:00,5,225,190,27,8,0,101.51,15,200044286,11
2020-02-01,22:29:00,5,231,200,22,4,5,100.05,15,200044286,11
2020-02-01,22:44:00,5,208,175,31,0,2,103.13,15,200044286,11
2020-02-01,22:59:00,5,188,149,34,3,2,105.53,15,200044286,11
2020-02-01,23:14:00,5,185,148,30,2,5,100.72,15,200044286,11
2020-02-01,23:29:00,5,206,163,32,8,3,101.75,15,200044286,11
2020-02-01,23:44:00,5,150,125,16,4,5,99.76,15,200044286,11
2020-02-01,23:59:00,5,149,125,17,5,2,101.85,15,200044286,11
2020-02-02,00:14:00,6,145,113,26,3,3,100.97,15,200044286,11
2020-02-02,00:29:00,6,149,111,25,8,5,101.43,15,200044286,11
2020-02-02,00:44:00,6,103,80,11,7,5,99.40,15,200044286,11
2020-02-02,00:59:00,6,110,86,14,7,3,96.51,15,200044286,11
2020-02-02,01:14:00,6,98,77,13,4,4,97.87,15,200044286,11
2020-02-02,01:29:00,6,115,90,16,7,2,102.94,15,200044286,11
2020-02-02,01:44:00,6,77,63,8,2,4,97.57,15,200044286,11
2020-02-02,01:59:00,6,84,62,14,4,4,98.48,15,200044286,11
2020-02-02,02:14:00,6,75,56,11,5,3,96.28,15,200044286,11
2020-02-02,02:29:00,6,81,59,16,2,4,98.88,15,200044286,11
2020-02-02,02:44:00,6,75,65,7,2,1,100.59,15,200044286,11
2020-02-02,02:59:00,6,71,51,12,5,3,97.70,15,200044286,11
2020-02-02,03:14:00,6,58,41,11,1,5,95.74,15,200044286,11
2020-02-02,03:29:00,6,71,55,8,4,4,95.81,15,200044286,11
2020-02-02,03:44:00,6,86,69,15,1,1,99.43,15,200044286,11
2020-02-02,03:59:00,6,64,47,14,3,0,99.07,15,200044286,11
2020-02-02,04:14:00,6,55,39,11,4,1,98.82,15,200044286,11
2020-02-02,04:29:00,6,92,73,14,3,2,97.64,15,200044286,11
2020-02-02,04:44:00,6,59,43,13,1,2,96.89,15,200044286,11
2020-02-02,04:59:00,6,64,46,13,1,4,98.98,15,200044286,11
2020-02-02,05:14:00,6,57,38,13,3,3,99.89,15,200044286,11
2020-02-02,05:29:00,6,66,56,3,2,5,100.03,15,200044286,11
2020-02-02,05:44:00,6,65,56,5,1,3,100.83,15,200044286,11
2020-02-02,05:59:00,6,80,60,7,5,8,98.06,15,200044286,11
2020-02-02,06:14:00,6,70,51,10,6,3,100.30,15,200044286,11
2020-02-02,06:29:00,6,80,61,11,5,3,99.56,15,200044286,11
2020-02-02,06:44:00,6,100,74,14,7,5,97.41,15,200044286,11
2020-02-02,06:59:00,6,105,84,11,8,2,98.92,15,200044286,11
2020-02-02,07:14:00,6,98,77,11,5,5,93.05,15,200044286,11
2020-02-02,07:29:00,6,89,63,15,6,5,98.78,15,200044286,11
2020-02-02,07:44:00,6,113,90,15,4,4,99.77,15,200044286,11
2020-02-02,07:59:00,6,132,90,31,10,1,101.71,15,200044286,11
2020-02-02,08:14:00,6,121,88,24,5,4,99.51,15,200044286,11
2020-02-02,08:29:00,6,145,114,21,7,3,102.82,15,200044286,11
2020-02-02,08:44:00,6,168,128,28,11,1,103.46,15,200044286,11
2020-02-02,08:59:00,6,228,175,45,2,6,105.40,15,200044286,11
2020-02-02,09:14:00,6,242,201,33,5,3,103.16,15,200044286,11
2020-02-02,09:29:00,6,327,273,43,6,5,101.50,15,200044286,11
2020-02-02,09:44:00,6,365,297,59,3,6,100.37,15,200044286,11
2020-02-02,09:59:00,6,486,411,69,5,1,102.65,15,200044286,11
2020-02-02,10:14:00,6,502,424,70,5,3,99.34,15,200044286,11
2020-02-02,10:29:00,6,525,453,61,6,5,99.25,15,200044286,11
2020-02-02,10:44:00,6,607,525,70,8,4,98.18,15,200044286,11
2020-02-02,10:59:00,6,648,554,80,10,4,96.67,15,200044286,11
2020-02-02,11:14:00,6,597,511,74,10,2,99.44,15,200044286,11
2020-02-02,11:29:00,6,635,543,84,4,4,98.77,15,200044286,11
2020-02-02,11:44:00,6,648,559,75,5,9,97.02,15,200044286,11
2020-02-02,11:59:00,6,645,551,79,9,6,98.88,15,200044286,11
2020-02-02,12:14:00,6,700,623,70,3,4,95.75,15,200044286,11
2020-02-02,12:29:00,6,671,595,63,5,8,96.92,15,200044286,11
2020-02-02,12:44:00,6,690,601,77,4,8,98.43,15,200044286,11
2020-02-02,12:59:00,6,606,532,60,11,3,99.32,15,200044286,11
2020-02-02,13:14:00,6,623,515,92,10,6,99.35,15,200044286,11
2020-02-02,13:29:00,6,657,576,71,4,6,99.45,15,200044286,11
2020-02-02,13:44:00,6,611,510,94,4,3,100.34,15,200044286,11
2020-02-02,13:59:00,6,619,537,71,6,5,101.34,15,200044286,11
2020-02-02,14:14:00,6,604,535,57,9,3,100.89,15,200044286,11
2020-02-02,14:29:00,6,603,525,67,8,3,100.60,15,200044286,11
2020-02-02,14:44:00,6,564,494,59,5,6,101.62,15,200044286,11
2020-02-02,14:59:00,6,560,488,61,7,4,101.88,15,200044286,11
2020-02-02,15:14:00,6,553,458,77,11,7,101.34,15,200044286,11
2020-02-02,15:29:00,6,550,468,73,6,3,102.93,15,200044286,11
2020-02-02,15:44:00,6,512,434,65,6,7,102.93,15,200044286,11
2020-02-02,15:59:00,6,501,433,57,6,5,101.82,15,200044286,11
2020-02-02,16:14:00,6,540,455,67,9,9,101.00,15,200044286,11
2020-02-02,16:29:00,6,545,484,48,5,8,101.26,15,200044286,11
2020-02-02,16:44:00,6,536,473,55,4,4,102.86,15,200044286,11
2020-02-02,16:59:00,6,529,459,51,10,9,98.95,15,200044286,11
2020-02-02,17:14:00,6,497,422,66,6,3,99.15,15,200044286,11
2020-02-02,17:29:00,6,544,481,51,9,3,96.63,15,200044286,11
2020-02-02,17:44:00,6,522,466,40,7,9,96.59,15,200044286,11
2020-02-02,17:59:00,6,522,465,44,9,4,95.08,15,200044286,11
2020-02-02,18:14:00,6,440,379,47,8,6,99.85,15,200044286,11
2020-02-02,18:29:00,6,508,458,44,3,3,96.79,15,200044286,11
2020-02-02,18:44:00,6,516,453,52,6,5,97.16,15,200044286,11
2020-02-02,18:59:00,6,507,428,60,9,10,98.10,15,200044286,11
2020-02-02,19:14:00,6,423,371,37,8,7,99.64,15,200044286,11
2020-02-02,19:29:00,6,392,342,35,9,6,100.61,15,200044286,11
2020-02-02,19:44:00,6,410,355,44,6,5,100.52,15,200044286,11
