MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2022-03-01,00:14:00,1,62,37,12,4,9,101.03,15,200044286,15
2022-03-01,00:29:00,1,52,38,4,5,5,99.89,15,200044286,15
2022-03-01,00:44:00,1,54,32,6,6,10,100.07,15,200044286,15
2022-03-01,00:59:00,1,44,25,5,3,11,98.45,15,200044286,15
2022-03-01,01:14:00,1,34,20,7,3,4,103.31,15,200044286,15
2022-03-01,01:29:00,1,22,9,4,2,7,99.00,15,200044286,15
2022-03-01,01:44:00,1,31,15,4,5,7,100.72,15,200044286,15
2022-03-01,01:59:00,1,30,21,3,3,3,100.74,15,200044286,15
2022-03-01,02:14:00,1,22,12,2,4,4,94.87,15,200044286,15
2022-03-01,02:29:00,1,23,13,2,5,3,100.65,15,200044286,15
2022-03-01,02:44:00,1,28,17,2,2,7,99.57,15,200044286,15
2022-03-01,02:59:00,1,37,18,7,6,6,97.01,15,200044286,15
2022-03-01,03:14:00,1,43,17,11,6,9,99.49,15,200044286,15
2022-03-01,03:29:00,1,25,15,2,4,4,96.50,15,200044286,15
2022-03-01,03:44:00,1,30,21,4,1,4,109.82,15,200044286,15
2022-03-01,03:59:00,1,29,13,8,4,4,98.00,15,200044286,15
2022-03-01,04:14:00,1,38,26,3,4,5,100.63,15,200044286,15
2022-03-01,04:29:00,1,44,33,5,3,3,98.81,15,200044286,15
2022-03-01,04:44:00,1,72,45,7,9,11,100.52,15,200044286,15
2022-03-01,04:59:00,1,72,44,9,6,13,100.15,15,200044286,15
2022-03-01,05:14:00,1,66,37,12,7,10,98.86,15,200044286,15
2022-03-01,05:29:00,1,103,62,20,8,13,100.30,15,200044286,15
2022-03-01,05:44:00,1,141,101,16,13,11,100.74,15,200044286,15
2022-03-01,05:59:00,1,165,103,28,17,17,102.11,15,200044286,15
2022-03-01,06:14:00,1,192,136,24,16,16,102.03,15,200044286,15
2022-03-01,06:29:00,1,318,233,45,22,18,101.46,15,200044286,15
2022-03-01,06:44:00,1,460,337,80,26,17,101.30,15,200044286,15
2022-03-01,06:59:00,1,648,430,134,54,30,96.95,15,200044286,15
2022-03-01,07:14:00,1,716,505,157,32,22,97.56,15,200044286,15
2022-03-01,07:29:00,1,935,686,186,43,20,89.39,15,200044286,15
2022-03-01,07:44:00,1,955,725,166,46,18,87.36,15,200044286,15
2022-03-01,07:59:00,1,1014,739,194,55,26,83.50,15,200044286,15
2022-03-01,08:14:00,1,765,564,132,50,19,51.81,15,200044286,15
2022-03-01,08:29:00,1,916,703,142,41,30,66.89,15,200044286,15
2022-03-01,08:44:00,1,577,401,99,57,20,25.51,15,200044286,15
2022-03-01,08:59:00,1,687,474,132,49,32,44.35,15,200044286,15
2022-03-01,09:14:00,1,726,510,140,57,19,73.38,15,200044286,15
2022-03-01,09:29:00,1,651,451,120,55,25,98.06,15,200044286,15
2022-03-01,09:44:00,1,647,442,132,54,19,96.96,15,200044286,15
2022-03-01,09:59:00,1,566,381,117,46,22,99.01,15,200044286,15
