MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2018-05-01,00:14:00,0,78,53,12,7,6,99.14,15,200044286,8
2018-05-01,00:29:00,0,57,38,6,6,7,100.87,15,200044286,8
2018-05-01,00:44:00,0,63,33,7,12,11,100.98,15,200044286,8
2018-05-01,00:59:00,0,64,43,8,4,9,99.76,15,200044286,8
2018-05-01,01:14:00,1,44,25,3,7,9,96.40,15,200044286,8
2018-05-01,01:29:00,1,44,30,3,6,5,100.55,15,200044286,8
2018-05-01,01:44:00,1,26,18,2,2,4,96.37,15,200044286,8
2018-05-01,01:59:00,1,41,22,5,7,7,102.85,15,200044286,8
2018-05-01,02:14:00,1,36,23,1,10,2,94.96,15,200044286,8
2018-05-01,02:29:00,1,42,19,7,6,10,97.58,15,200044286,8
2018-05-01,02:44:00,1,41,22,4,7,8,95.25,15,200044286,8
2018-05-01,02:59:00,1,34,19,7,5,3,98.65,15,200044286,8
2018-05-01,03:14:00,1,36,23,2,6,5,98.10,15,200044286,8
2018-05-01,03:29:00,1,47,30,5,6,6,98.24,15,200044286,8
2018-05-01,03:44:00,1,38,23,6,5,4,100.06,15,200044286,8
2018-05-01,03:59:00,1,42,28,7,3,4,98.44,15,200044286,8
2018-05-01,04:14:00,1,39,26,3,4,6,94.37,15,200044286,8
2018-05-01,04:29:00,1,60,29,8,9,14,96.18,15,200044286,8
2018-05-01,04:44:00,1,76,53,8,9,6,98.53,15,200044286,8
2018-05-01,04:59:00,1,65,39,9,8,9,98.27,15,200044286,8
2018-05-01,05:14:00,1,97,65,12,10,10,99.84,15,200044286,8
2018-05-01,05:29:00,1,132,75,24,18,15,99.40,15,200044286,8
2018-05-01,05:44:00,1,167,104,22,22,19,100.98,15,200044286,8
2018-05-01,05:59:00,1,194,139,26,19,10,106.20,15,200044286,8
2018-05-01,06:14:00,1,249,175,34,26,14,104.17,15,200044286,8
2018-05-01,06:29:00,1,385,294,51,26,14,105.34,15,200044286,8
2018-05-01,06:44:00,1,616,455,101,38,22,101.46,15,200044286,8
2018-05-01,06:59:00,1,719,545,108,46,20,98.89,15,200044286,8
2018-05-01,07:14:00,1,802,626,114,37,25,95.60,15,200044286,8
2018-05-01,07:29:00,1,911,734,132,27,18,87.20,15,200044286,8
2018-05-01,07:44:00,1,964,773,140,36,15,77.88,15,200044286,8
2018-05-01,07:59:00,1,896,720,113,48,15,53.63,15,200044286,8
2018-05-01,08:14:00,1,892,723,97,54,18,63.50,15,200044286,8
2018-05-01,08:29:00,1,844,693,92,35,24,50.83,15,200044286,8
2018-05-01,08:44:00,1,613,471,75,45,22,32.54,15,200044286,8
2018-05-01,08:59:00,1,728,562,99,40,27,44.26,15,200044286,8
2018-05-01,09:14:00,1,702,545,88,48,21,43.67,15,200044286,8
2018-05-01,09:29:00,1,762,570,108,59,25,81.70,15,200044286,8
2018-05-01,09:44:00,1,684,496,122,45,21,96.34,15,200044286,8
