MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2018-07-01,00:14:00,5,155,134,15,2,4,103.48,15,200044286,8
2018-07-01,00:29:00,5,131,109,13,4,5,99.55,15,200044286,8
2018-07-01,00:44:00,5,136,111,14,4,7,102.29,15,200044286,8
2018-07-01,00:59:00,5,123,92,16,8,7,101.63,15,200044286,8
2018-07-01,01:14:00,6,122,95,20,4,3,102.98,15,200044286,8
2018-07-01,01:29:00,6,110,92,16,2,0,102.10,15,200044286,8
2018-07-01,01:44:00,6,94,72,15,6,1,101.89,15,200044286,8
2018-07-01,01:59:00,6,83,66,11,3,3,102.76,15,200044286,8
2018-07-01,02:14:00,6,83,57,17,3,6,103.45,15,200044286,8
2018-07-01,02:29:00,6,73,58,13,1,1,102.85,15,200044286,8
2018-07-01,02:44:00,6,74,48,17,2,7,99.89,15,200044286,8
2018-07-01,02:59:00,6,84,64,17,1,2,103.16,15,200044286,8
2018-07-01,03:14:00,6,74,57,10,4,3,103.92,15,200044286,8
2018-07-01,03:29:00,6,74,51,17,4,2,103.14,15,200044286,8
2018-07-01,03:44:00,6,66,50,13,1,2,104.48,15,200044286,8
2018-07-01,03:59:00,6,56,44,10,1,1,103.01,15,200044286,8
2018-07-01,04:14:00,6,57,44,6,3,4,100.30,15,200044286,8
2018-07-01,04:29:00,6,44,31,10,3,0,104.65,15,200044286,8
2018-07-01,04:44:00,6,57,38,14,3,2,104.45,15,200044286,8
2018-07-01,04:59:00,6,63,45,12,6,0,108.90,15,200044286,8
2018-07-01,05:14:00,6,48,33,9,1,5,106.67,15,200044286,8
2018-07-01,05:29:00,6,56,41,4,4,7,104.27,15,200044286,8
2018-07-01,05:44:00,6,61,41,7,8,5,106.18,15,200044286,8
2018-07-01,05:59:00,6,64,45,8,4,7,103.94,15,200044286,8
2018-07-01,06:14:00,6,80,64,11,3,2,108.29,15,200044286,8
2018-07-01,06:29:00,6,98,69,14,10,5,103.90,15,200044286,8
2018-07-01,06:44:00,6,98,76,9,8,5,105.55,15,200044286,8
2018-07-01,06:59:00,6,95,73,12,6,4,106.40,15,200044286,8
2018-07-01,07:14:00,6,114,86,15,10,3,108.17,15,200044286,8
2018-07-01,07:29:00,6,129,97,22,8,2,106.42,15,200044286,8
2018-07-01,07:44:00,6,143,111,20,8,4,105.91,15,200044286,8
2018-07-01,07:59:00,6,163,119,34,8,2,105.41,15,200044286,8
2018-07-01,08:14:00,6,152,119,25,7,1,104.79,15,200044286,8
2018-07-01,08:29:00,6,187,152,25,6,4,104.65,15,200044286,8
2018-07-01,08:44:00,6,215,186,23,3,3,106.14,15,200044286,8
2018-07-01,08:59:00,6,265,212,34,12,7,104.67,15,200044286,8
2018-07-01,09:14:00,6,279,226,42,6,5,106.32,15,200044286,8
2018-07-01,09:29:00,6,366,305,43,14,4,103.95,15,200044286,8
2018-07-01,09:44:00,6,433,379,37,14,3,102.44,15,200044286,8
2018-07-01,09:59:00,6,546,473,63,8,2,100.06,15,200044286,8
2018-07-01,10:14:00,6,479,406,62,5,6,102.91,15,200044286,8
2018-07-01,10:29:00,6,555,477,70,7,1,101.11,15,200044286,8
2018-07-01,10:44:00,6,663,580,72,7,4,99.05,15,200044286,8
2018-07-01,10:59:00,6,691,606,73,8,4,99.67,15,200044286,8
2018-07-01,11:14:00,6,644,570,60,7,7,98.47,15,200044286,8
2018-07-01,11:29:00,6,640,575,54,5,6,100.30,15,200044286,8
2018-07-01,11:44:00,6,654,579,66,5,4,99.59,15,200044286,8
2018-07-01,11:59:00,6,606,528,70,6,2,100.11,15,200044286,8
2018-07-01,12:14:00,6,654,574,68,7,5,99.42,15,200044286,8
2018-07-01,12:29:00,6,605,529,64,7,5,101.22,15,200044286,8
2018-07-01,12:44:00,6,614,534,63,9,8,101.55,15,200044286,8
2018-07-01,12:59:00,6,636,542,74,14,6,97.47,15,200044286,8
