MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2020-11-01,00:14:00,6,144,109,31,1,3,103.44,15,200044286,13
2020-11-01,00:29:00,6,117,84,25,3,5,102.60,15,200044286,13
2020-11-01,00:44:00,6,102,83,15,2,2,99.39,15,200044286,13
2020-11-01,00:59:00,6,108,78,23,4,3,104.47,15,200044286,13
2020-11-01,01:14:00,6,93,64,22,4,3,102.56,15,200044286,13
2020-11-01,01:29:00,6,77,56,14,4,3,101.16,15,200044286,13
2020-11-01,01:44:00,6,44,29,13,0,2,101.20,15,200044286,13
2020-11-01,01:59:00,6,62,45,15,0,2,97.33,15,200044286,13
2020-11-01,02:14:00,6,56,48,6,1,1,101.22,15,200044286,13
2020-11-01,02:29:00,6,52,39,13,0,0,101.11,15,200044286,13
2020-11-01,02:44:00,6,40,32,7,0,1,102.55,15,200044286,13
2020-11-01,02:59:00,6,45,33,11,1,0,101.39,15,200044286,13
2020-11-01,03:14:00,6,46,33,12,1,0,102.56,15,200044286,13
2020-11-01,03:29:00,6,43,29,12,0,2,102.80,15,200044286,13
2020-11-01,03:44:00,6,49,39,9,0,1,102.90,15,200044286,13
2020-11-01,03:59:00,6,62,48,9,3,2,98.89,15,200044286,13
2020-11-01,04:14:00,6,42,28,12,2,0,107.59,15,200044286,13
2020-11-01,04:29:00,6,45,31,9,4,1,104.19,15,200044286,13
2020-11-01,04:44:00,6,45,32,10,1,2,98.60,15,200044286,13
2020-11-01,04:59:00,6,64,44,18,0,2,105.56,15,200044286,13
2020-11-01,05:14:00,6,54,36,12,2,4,97.60,15,200044286,13
2020-11-01,05:29:00,6,63,50,11,0,2,102.50,15,200044286,13
2020-11-01,05:44:00,6,71,56,12,0,3,100.99,15,200044286,13
2020-11-01,05:59:00,6,73,47,19,4,3,101.74,15,200044286,13
2020-11-01,06:14:00,6,80,61,15,1,3,103.99,15,200044286,13
2020-11-01,06:29:00,6,111,85,16,7,3,103.16,15,200044286,13
2020-11-01,06:44:00,6,131,109,17,4,1,104.41,15,200044286,13
2020-11-01,06:59:00,6,128,96,22,4,6,106.14,15,200044286,13
2020-11-01,07:14:00,6,99,71,21,4,3,104.70,15,200044286,13
2020-11-01,07:29:00,6,109,83,20,3,3,105.70,15,200044286,13
2020-11-01,07:44:00,6,117,82,26,7,2,105.31,15,200044286,13
2020-11-01,07:59:00,6,111,96,11,2,2,107.90,15,200044286,13
2020-11-01,08:14:00,6,122,87,25,8,2,105.45,15,200044286,13
2020-11-01,08:29:00,6,145,111,29,4,1,105.20,15,200044286,13
2020-11-01,08:44:00,6,159,138,13,5,3,103.32,15,200044286,13
2020-11-01,08:59:00,6,188,143,36,7,2,105.21,15,200044286,13
2020-11-01,09:14:00,6,190,151,20,12,7,102.07,15,200044286,13
2020-11-01,09:29:00,6,258,207,38,10,3,103.57,15,200044286,13
2020-11-01,09:44:00,6,329,273,41,10,5,104.62,15,200044286,13
2020-11-01,09:59:00,6,355,295,47,10,3,103.14,15,200044286,13
2020-11-01,10:14:00,6,401,337,46,10,8,101.22,15,200044286,13
2020-11-01,10:29:00,6,499,425,60,7,7,98.12,15,200044286,13
2020-11-01,10:44:00,6,526,441,68,11,6,98.25,15,200044286,13
2020-11-01,10:59:00,6,592,499,79,7,7,98.48,15,200044286,13
2020-11-01,11:14:00,6,571,491,64,9,7,100.27,15,200044286,13
2020-11-01,11:29:00,6,563,479,72,8,4,101.02,15,200044286,13
2020-11-01,11:44:00,6,604,508,78,15,3,100.69,15,200044286,13
2020-11-01,11:59:00,6,694,578,107,5,4,97.40,15,200044286,13
2020-11-01,12:14:00,6,615,503,99,7,6,99.79,15,200044286,13
2020-11-01,12:29:00,6,650,557,81,9,3,97.05,15,200044286,13
2020-11-01,12:44:00,6,610,500,97,7,6,100.71,15,200044286,13
2020-11-01,12:59:00,6,574,498,68,7,1,103.90,15,200044286,13
2020-11-01,13:14:00,6,613,520,80,9,4,102.81,15,200044286,13
2020-11-01,13:29:00,6,600,507,78,9,6,100.54,15,200044286,13
2020-11-01,13:44:00,6,572,493,66,7,6,100.30,15,200044286,13
2020-11-01,13:59:00,6,573,503,59,8,3,101.22,15,200044286,13
2020-11-01,14:14:00,6,587,487,88,7,5,99.59,15,200044286,13
2020-11-01,14:29:00,6,572,490,70,6,6,99.65,15,200044286,13
2020-11-01,14:44:00,6,586,509,66,5,6,99.80,15,200044286,13
2020-11-01,14:59:00,6,515,432,70,8,5,99.85,15,200044286,13
2020-11-01,15:14:00,6,537,457,62,10,8,100.83,15,200044286,13
2020-11-01,15:29:00,6,497,423,65,5,4,101.18,15,200044286,13
2020-11-01,15:44:00,6,528,454,59,5,10,100.93,15,200044286,13
2020-11-01,15:59:00,6,489,407,73,8,1,99.33,15,200044286,13
2020-11-01,16:14:00,6,577,500,60,7,10,96.28,15,200044286,13
2020-11-01,16:29:00,6,533,464,60,5,4,97.34,15,200044286,13
2020-11-01,16:44:00,6,516,444,60,5,7,98.38,15,200044286,13
2020-11-01,16:59:00,6,493,413,65,9,6,92.94,15,200044286,13
2020-11-01,17:14:00,6,492,429,49,9,5,93.75,15,200044286,13
2020-11-01,17:29:00,6,511,439,59,7,6,96.05,15,200044286,13
2020-11-01,17:44:00,6,456,396,53,3,4,97.50,15,200044286,13
2020-11-01,17:59:00,6,459,409,44,2,4,96.59,15,200044286,13
2020-11-01,18:14:00,6,393,331,47,10,5,100.73,15,200044286,13
2020-11-01,18:29:00,6,406,339,52,9,6,99.43,15,200044286,13
2020-11-01,18:44:00,6,380,316,54,5,5,101.88,15,200044286,13
2020-11-01,18:59:00,6,355,292,42,10,11,99.71,15,200044286,13
2020-11-01,19:14:00,6,295,258,31,3,3,102.73,15,200044286,13
2020-11-01,19:29:00,6,316,268,31,9,8,100.45,15,200044286,13
2020-11-01,19:44:00,6,320,266,41,4,9,101.23,15,200044286,13
2020-11-01,19:59:00,6,263,220,31,7,5,103.59,15,200044286,13
2020-11-01,20:14:00,6,257,211,29,8,9,102.10,15,200044286,13
2020-11-01,20:29:00,6,222,189,19,9,5,105.42,15,200044286,13
2020-11-01,20:44:00,6,212,183,20,3,6,104.27,15,200044286,13
