MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2021-06-01,00:14:00,12,88,64,8,4,12,101.16,15,200044286,14
2021-06-01,00:29:00,12,85,57,10,4,14,101.01,15,200044286,14
2021-06-01,00:44:00,12,48,39,3,2,4,98.67,15,200044286,14
2021-06-01,00:59:00,12,49,35,7,0,7,98.12,15,200044286,14
2021-06-01,01:14:00,7,44,33,6,3,2,103.02,15,200044286,14
2021-06-01,01:29:00,7,34,29,2,0,3,102.35,15,200044286,14
2021-06-01,01:44:00,7,48,29,7,4,8,98.72,15,200044286,14
2021-06-01,01:59:00,7,34,25,2,5,2,102.41,15,200044286,14
2021-06-01,02:14:00,7,34,22,3,4,5,101.32,15,200044286,14
2021-06-01,02:29:00,7,18,9,1,4,4,101.59,15,200044286,14
2021-06-01,02:44:00,7,34,19,8,6,1,96.15,15,200044286,14
2021-06-01,02:59:00,7,20,18,0,1,1,96.87,15,200044286,14
2021-06-01,03:14:00,7,19,11,3,2,3,101.19,15,200044286,14
2021-06-01,03:29:00,7,12,4,2,4,2,92.04,15,200044286,14
2021-06-01,03:44:00,7,33,19,5,5,4,95.79,15,200044286,14
2021-06-01,03:59:00,7,40,28,5,3,4,105.77,15,200044286,14
2021-06-01,04:14:00,7,33,22,4,1,6,95.70,15,200044286,14
2021-06-01,04:29:00,7,40,25,5,3,7,101.16,15,200044286,14
2021-06-01,04:44:00,7,58,37,6,6,9,100.11,15,200044286,14
2021-06-01,04:59:00,7,58,41,6,7,4,104.59,15,200044286,14
2021-06-01,05:14:00,7,78,49,8,12,9,101.71,15,200044286,14
2021-06-01,05:29:00,7,97,67,16,7,7,102.33,15,200044286,14
2021-06-01,05:44:00,7,120,81,21,10,8,105.13,15,200044286,14
2021-06-01,05:59:00,7,185,124,22,22,17,104.74,15,200044286,14
2021-06-01,06:14:00,7,192,125,38,18,11,104.27,15,200044286,14
2021-06-01,06:29:00,7,291,205,53,15,18,106.10,15,200044286,14
2021-06-01,06:44:00,7,430,299,90,27,14,105.34,15,200044286,14
2021-06-01,06:59:00,7,526,359,107,45,15,103.77,15,200044286,14
2021-06-01,07:14:00,7,641,418,150,50,23,99.74,15,200044286,14
2021-06-01,07:29:00,7,742,488,181,54,19,95.96,15,200044286,14
2021-06-01,07:44:00,7,874,594,199,61,20,93.70,15,200044286,14
2021-06-01,07:59:00,7,785,526,187,51,21,95.15,15,200044286,14
2021-06-01,08:14:00,7,642,441,144,42,15,98.30,15,200044286,14
2021-06-01,08:29:00,7,677,452,142,53,30,94.82,15,200044286,14
2021-06-01,08:44:00,7,671,494,95,68,14,95.89,15,200044286,14
2021-06-01,08:59:00,7,594,372,135,69,18,98.28,15,200044286,14
2021-06-01,09:14:00,7,552,375,108,45,24,97.46,15,200044286,14
2021-06-01,09:29:00,7,657,438,124,73,22,95.70,15,200044286,14
2021-06-01,09:44:00,7,607,434,107,44,22,98.91,15,200044286,14
2021-06-01,09:59:00,7,620,431,125,46,18,97.03,15,200044286,14
2021-06-01,10:14:00,7,569,384,100,65,20,97.64,15,200044286,14
