MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2020-03-01,00:14:00,6,144,114,19,2,9,102.36,15,200044286,11
2020-03-01,00:29:00,6,125,100,19,2,4,97.63,15,200044286,11
2020-03-01,00:44:00,6,143,111,22,6,4,94.45,15,200044286,11
2020-03-01,00:59:00,6,121,97,11,8,5,91.51,15,200044286,11
2020-03-01,01:14:00,6,98,78,11,4,5,89.56,15,200044286,11
2020-03-01,01:29:00,6,107,91,13,2,1,98.74,15,200044286,11
2020-03-01,01:44:00,6,99,76,18,1,4,99.43,15,200044286,11
2020-03-01,01:59:00,6,86,68,12,1,5,100.76,15,200044286,11
2020-03-01,02:14:00,6,75,55,15,2,3,99.77,15,200044286,11
2020-03-01,02:29:00,6,73,56,9,2,6,102.49,15,200044286,11
2020-03-01,02:44:00,6,80,63,16,1,0,99.54,15,200044286,11
2020-03-01,02:59:00,6,83,62,18,1,2,99.68,15,200044286,11
2020-03-01,03:14:00,6,98,71,20,5,2,98.60,15,200044286,11
2020-03-01,03:29:00,6,55,40,7,2,6,95.74,15,200044286,11
2020-03-01,03:44:00,6,93,65,20,3,5,99.02,15,200044286,11
2020-03-01,03:59:00,6,56,38,15,2,1,97.26,15,200044286,11
2020-03-01,04:14:00,6,66,43,18,2,3,101.65,15,200044286,11
2020-03-01,04:29:00,6,63,54,9,0,0,99.10,15,200044286,11
2020-03-01,04:44:00,6,59,45,9,3,2,94.69,15,200044286,11
2020-03-01,04:59:00,6,62,51,8,1,2,96.99,15,200044286,11
2020-03-01,05:14:00,6,51,41,8,0,2,95.20,15,200044286,11
2020-03-01,05:29:00,6,67,46,15,2,4,99.81,15,200044286,11
2020-03-01,05:44:00,6,57,42,9,3,3,97.49,15,200044286,11
2020-03-01,05:59:00,6,63,48,5,2,8,95.01,15,200044286,11
2020-03-01,06:14:00,6,73,57,9,4,3,99.50,15,200044286,11
