MIDAS ID, Legacy MIDAS ID, Site Name
452ACB1C0210454F9D0780DA73C6E79E,30028793,MIDAS site at M32/5060B priority 1 on link 200044286; GPS Ref: 362986;177624; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2021-09-01,00:14:00,7,65,43,10,3,9,101.36,15,200044286,14
2021-09-01,00:29:00,7,60,38,9,7,6,100.05,15,200044286,14
2021-09-01,00:44:00,7,52,31,10,5,6,99.74,15,200044286,14
2021-09-01,00:59:00,7,55,26,6,13,10,99.08,15,200044286,14
2021-09-01,01:14:00,11,46,32,4,4,6,100.60,15,200044286,14
2021-09-01,01:29:00,11,30,12,3,4,11,95.35,15,200044286,14
2021-09-01,01:44:00,11,41,25,5,5,6,99.93,15,200044286,14
2021-09-01,01:59:00,11,37,19,4,9,5,104.39,15,200044286,14
2021-09-01,02:14:00,11,33,21,5,3,4,102.73,15,200044286,14
2021-09-01,02:29:00,11,26,15,4,1,6,98.91,15,200044286,14
2021-09-01,02:44:00,11,26,15,3,3,5,98.57,15,200044286,14
2021-09-01,02:59:00,11,35,20,5,4,6,98.73,15,200044286,14
2021-09-01,03:14:00,11,20,13,3,3,1,98.73,15,200044286,14
2021-09-01,03:29:00,11,32,16,5,3,8,94.43,15,200044286,14
2021-09-01,03:44:00,11,35,21,5,2,7,98.05,15,200044286,14
2021-09-01,03:59:00,11,39,25,5,7,2,103.76,15,200044286,14
2021-09-01,04:14:00,11,32,22,6,2,2,102.29,15,200044286,14
2021-09-01,04:29:00,11,42,27,4,7,4,97.63,15,200044286,14
2021-09-01,04:44:00,11,67,43,12,6,6,104.05,15,200044286,14
2021-09-01,04:59:00,11,61,35,11,9,6,98.89,15,200044286,14
2021-09-01,05:14:00,11,91,52,11,12,16,101.63,15,200044286,14
2021-09-01,05:29:00,11,112,72,15,11,14,101.07,15,200044286,14
2021-09-01,05:44:00,11,149,86,26,13,24,100.41,15,200044286,14
2021-09-01,05:59:00,11,155,93,22,18,22,101.91,15,200044286,14
2021-09-01,06:14:00,11,203,137,27,22,17,102.14,15,200044286,14
2021-09-01,06:29:00,11,316,211,53,30,22,103.06,15,200044286,14
2021-09-01,06:44:00,11,469,318,88,42,21,102.63,15,200044286,14
2021-09-01,06:59:00,11,566,368,126,49,23,103.58,15,200044286,14
2021-09-01,07:14:00,11,685,468,154,43,20,98.33,15,200044286,14
2021-09-01,07:29:00,11,855,588,176,59,32,94.95,15,200044286,14
2021-09-01,07:44:00,11,875,596,200,60,19,95.03,15,200044286,14
2021-09-01,07:59:00,11,818,565,174,60,19,96.53,15,200044286,14
